event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E2012	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chetody	CH+E+T+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; erster Grad; Platz oder Wert einstellen; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2013	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okeeos	OK+EE+O+S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; Bildklasse auswählen
P912-E2014	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	o	O	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen
P912-E2015	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	tey	T+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Platz oder Wert einstellen; erster Grad; dieser Bildplatz
P912-E2016	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	otokeeey	OT+OK+EEE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Bildplatz aktivieren; dritter oder voller Grad; dieser Bildplatz
P912-E2017	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okeeody	OK+EE+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2018	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2019	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	doiir	D_ADDR+O+IIN+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Reihe aufrufen; Wertstufe; Zustandsmarke
P912-E2020	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	teeo	T+EE+O	LOCAL_NOMENCLATOR_OR_ADDRESS	Platz oder Wert einstellen; zweiter Grad; Reihe aufrufen
P912-E2021	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2022	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2023	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	ot	OT	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz
P912-E2024	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2025	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okedy	OK+E+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Bildeintrag schließen
P912-E2026	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chsdy	CH+S+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; Bildklasse auswählen; Bildeintrag schließen
P912-E2027	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2028	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2029	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2030	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	choaiin	CH+O+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; Reihe aufrufen; verzeichneter Sollwert
P912-E2031	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E2032	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E2033	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen
P912-E2034	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chees	SH+EE+S_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bezug festhalten; zweiter Grad; Stern- oder s-Stelle
P912-E2035	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	yto	Y+T+O	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Platz oder Wert einstellen; Reihe aufrufen
P912-E2036	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	odair	O+D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Unterplatz; Ringlauf
P912-E2037	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	oty	OT+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieser Bildplatz
P912-E2038	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	oteeo	OT+EE+O	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zweiter Grad; Reihe aufrufen
P912-E2039	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	dar	D_ADDR+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Quell- oder Bezugsstelle
P912-E2040	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	o	O	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen
P912-E2041	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	eykeody	E+Y+K+E+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	erster Grad; dieser Bildplatz; Wert zuordnen; erster Grad; Reihe aufrufen; Bildeintrag schließen
P912-E2042	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	dchor	D_ADDR+CH+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Klasse oder Figur kennzeichnen; Eintragsklasse
P912-E2043	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	char	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle
P912-E2044	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	yka	Y+K+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; lokale Bildadresse
P912-E2045	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen
P912-E2046	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykar	Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2047	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz
P912-E2048	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykady	Y+K+A_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; lokale Bildadresse; dieser Bildplatz
P912-E2049	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	iokeeor	OK+EE+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; Eintragsklasse
P912-E2050	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	cheey	SH+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bezug festhalten; zweiter Grad; dieser Bildplatz
P912-E2051	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	choly	OL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen; dieser Bildplatz
P912-E2052	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykeeal	Y+K+EE+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; zweiter Grad; Zielplatz
P912-E2053	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	cheo	CHEO	LOCAL_NOMENCLATOR_OR_ADDRESS	lokaler Eintrag
P912-E2054	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	oaram	O+AR+AM_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Quell- oder Bezugsstelle; Innenplatz
P912-E2055	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ockhy	O+CKH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Verbindung oder Durchlass; dieser Bildplatz
P912-E2056	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	sheey	SH+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bezug festhalten; zweiter Grad; dieser Bildplatz
P912-E2057	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	aiin	AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	verzeichneter Sollwert
P912-E2058	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2059	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	daiial	DA+IIN+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	zweite Bildstufe; Wertstufe; Zielplatz
P912-E2060	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	cheody	CHEO+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	lokaler Eintrag; dieser Bildplatz
P912-E2061	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	cheal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz
P912-E2062	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	yetey	Y+E+T+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; erster Grad; Platz oder Wert einstellen; erster Grad; dieser Bildplatz
P912-E2063	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	chear	CH+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; erster Grad; Quell- oder Bezugsstelle
P912-E2064	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2065	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2066	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykey	Y+K+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; erster Grad; dieser Bildplatz
P912-E2067	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ch	CH	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen
P912-E2068	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2069	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2070	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen
P912-E2071	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykar	Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2072	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen
P912-E2073	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2074	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ykeeody	Y+K+EE+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; zweiter Grad; Reihe aufrufen; dieser Bildplatz
P912-E2075	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2076	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz
P912-E2077	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ody	O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Bildeintrag schließen
P912-E2078	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	airchy	AIR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Ringlauf; dieser Bildplatz
P912-E2079	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	choky	OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; dieser Bildplatz
P912-E2080	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	ychey	Y+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; dieser Bildplatz
P912-E2081	f69v	f69v.2	OWNER_ADDRESS_OR_DIAGRAM	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2082	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	doair	D_ADDR+O+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Reihe aufrufen; Ringlauf
P912-E2083	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	otaldal	OT+AL+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Zielplatz; Zielplatz
P912-E2084	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Ringlauf
P912-E2085	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	chdy	CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E2086	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	otoar	OT+O+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Reihe aufrufen; Quell- oder Bezugsstelle
P912-E2087	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle
P912-E2088	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	chy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2089	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	qoteor	OT+E+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; erster Grad; Eintragsklasse
P912-E2090	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	cho	HO	LOCAL_NOMENCLATOR_OR_ADDRESS	Teil oder Mitglied der Bildklasse
P912-E2091	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	qotair	OT+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Ringlauf
P912-E2092	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	chda	CHD+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	zu Gegen- oder Folgeplatz wechseln; lokale Bildadresse
P912-E2093	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	oteeal	OT+EE+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zweiter Grad; Zielplatz
P912-E2094	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	cheor	CHEO+R	LOCAL_NOMENCLATOR_OR_ADDRESS	lokaler Eintrag; Zustandsmarke
P912-E2095	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle
P912-E2096	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	air	AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Ringlauf
P912-E2097	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	oteody	OT+E+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; erster Grad; Reihe aufrufen; dieser Bildplatz
P912-E2098	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	ytyd	Y+T+Y+D_LABEL	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Platz oder Wert einstellen; dieser Bildplatz; Randmarke
P912-E2099	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	a	A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	lokale Bildadresse
P912-E2100	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	dchy	D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; dieser Bildplatz
P912-E2101	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	otoly	OT+OL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieselbe Reihe fortführen; dieser Bildplatz
P912-E2102	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	okeodal	OK+E+O+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Zielplatz
P912-E2103	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	oteoarar	OT+E+O+AR+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; erster Grad; Reihe aufrufen; Quell- oder Bezugsstelle; Quell- oder Bezugsstelle
P912-E2104	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	cheteeser	CH+E+T+EE+S_ADDR+E+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; erster Grad; Platz oder Wert einstellen; zweiter Grad; Stern- oder s-Stelle; erster Grad; Zustandsmarke
P912-E2105	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Ringlauf
P912-E2106	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2107	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	okody	OK+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; dieser Bildplatz
P912-E2108	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz
P912-E2109	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	oteey	OT+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zweiter Grad; dieser Bildplatz
P912-E2110	f69v	f69v.3	OWNER_ADDRESS_OR_DIAGRAM	oteey	OT+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zweiter Grad; dieser Bildplatz
P912-E2111	f69v	f69v.4	OWNER_ADDRESS_OR_DIAGRAM	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2112	f69v	f69v.4	OWNER_ADDRESS_OR_DIAGRAM	sar	S+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; Quell- oder Bezugsstelle
P912-E2113	f69v	f69v.5	OWNER_ADDRESS_OR_DIAGRAM	okeo	OK+E+O	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen
P912-E2114	f69v	f69v.5	OWNER_ADDRESS_OR_DIAGRAM	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2115	f69v	f69v.6	OWNER_ADDRESS_OR_DIAGRAM	ochoyk	O+CH+O+Y+K	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Klasse oder Figur kennzeichnen; Reihe aufrufen; dieser Bildplatz; Wert zuordnen
P912-E2116	f69v	f69v.7	OWNER_ADDRESS_OR_DIAGRAM	ykeey	Y+K+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; zweiter Grad; dieser Bildplatz
P912-E2117	f69v	f69v.8	OWNER_ADDRESS_OR_DIAGRAM	ytory	Y+T+OR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Platz oder Wert einstellen; Eintragsklasse; dieser Bildplatz
P912-E2118	f69v	f69v.9	OWNER_ADDRESS_OR_DIAGRAM	oeesy	O+EE+S+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; zweiter Grad; Bildklasse auswählen; dieser Bildplatz
P912-E2119	f69v	f69v.10	OWNER_ADDRESS_OR_DIAGRAM	ytody	Y+T+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Platz oder Wert einstellen; Reihe aufrufen; Bildeintrag schließen
P912-E2120	f69v	f69v.11	OWNER_ADDRESS_OR_DIAGRAM	okody	OK+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; dieser Bildplatz
P912-E2121	f69v	f69v.12	OWNER_ADDRESS_OR_DIAGRAM	otody	OT+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Reihe aufrufen; Bildeintrag schließen
P912-E2122	f69v	f69v.13	OWNER_ADDRESS_OR_DIAGRAM	okeal	OK+E+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Zielplatz
P912-E2123	f69v	f69v.14	OWNER_ADDRESS_OR_DIAGRAM	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2124	f69v	f69v.15	OWNER_ADDRESS_OR_DIAGRAM	oteeys	OT+EE+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zweiter Grad; dieser Bildplatz; Bildklasse auswählen
P912-E2125	f69v	f69v.16	OWNER_ADDRESS_OR_DIAGRAM	oteol	OT+E+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; erster Grad; dieselbe Reihe fortführen
P912-E2126	f69v	f69v.17	OWNER_ADDRESS_OR_DIAGRAM	ykeydy	Y+K+E+Y+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; erster Grad; dieser Bildplatz; Bildeintrag schließen
P912-E2127	f69v	f69v.18	OWNER_ADDRESS_OR_DIAGRAM	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2128	f69v	f69v.19	OWNER_ADDRESS_OR_DIAGRAM	saral	S+AR+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; Quell- oder Bezugsstelle; Zielplatz
P912-E2129	f69v	f69v.20	OWNER_ADDRESS_OR_DIAGRAM	saiir	S+AIIN+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; verzeichneter Sollwert; Zustandsmarke
P912-E2130	f69v	f69v.21	OWNER_ADDRESS_OR_DIAGRAM	okolar	OK+OL+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; dieselbe Reihe fortführen; Quell- oder Bezugsstelle
P912-E2131	f69v	f69v.22	OWNER_ADDRESS_OR_DIAGRAM	ykeody	Y+K+E+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; erster Grad; Reihe aufrufen; Bildeintrag schließen
P912-E2132	f69v	f69v.23	OWNER_ADDRESS_OR_DIAGRAM	sarydy	S+AR+Y+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; Quell- oder Bezugsstelle; dieser Bildplatz; Unterplatz; dieser Bildplatz
P912-E2133	f69v	f69v.24	OWNER_ADDRESS_OR_DIAGRAM	otchy	OT+CH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Klasse oder Figur kennzeichnen; dieser Bildplatz
P912-E2134	f69v	f69v.25	OWNER_ADDRESS_OR_DIAGRAM	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2135	f69v	f69v.25	OWNER_ADDRESS_OR_DIAGRAM	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E2136	f69v	f69v.26	OWNER_ADDRESS_OR_DIAGRAM	okey	OK+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; dieser Bildplatz
P912-E2137	f69v	f69v.26	OWNER_ADDRESS_OR_DIAGRAM	d	D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz
P912-E2138	f69v	f69v.27	OWNER_ADDRESS_OR_DIAGRAM	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2139	f69v	f69v.28	OWNER_ADDRESS_OR_DIAGRAM	okodchy	OK+O+D_ADDR+CH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; Unterplatz; Klasse oder Figur kennzeichnen; dieser Bildplatz
P912-E2140	f69v	f69v.29	OWNER_ADDRESS_OR_DIAGRAM	okeody	OK+E+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2141	f69v	f69v.30	OWNER_ADDRESS_OR_DIAGRAM	okcheys	OK+CH+E+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Klasse oder Figur kennzeichnen; erster Grad; dieser Bildplatz; Bildklasse auswählen
P912-E2142	f69v	f69v.31	OWNER_ADDRESS_OR_DIAGRAM	oar	O+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Quell- oder Bezugsstelle
P912-E2143	f69v	f69v.31	OWNER_ADDRESS_OR_DIAGRAM	alys	AL+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz; dieser Bildplatz; Bildklasse auswählen
P912-E2144	f70v	f70v1.1	OWNER_ADDRESS_OR_DIAGRAM	dalalody	AL+AL+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Zielplatz; Zielplatz; Reihe aufrufen; Bildeintrag schließen
