1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
9038	90	9	81	9	18	93	5	5	90	3	38	25	13	95	4	16	2	6	8	1	1	CHECK
9039	90	9	81	9	18	93	5	5	90	3	39	25	14	95	4	16	2	0	2	2	2	CHECK
9040	90	9	81	9	18	94	5	5	90	4	40	25	15	95	4	16	2	1	3	3	3	CHECK
9041	90	9	81	9	18	94	5	5	90	4	41	25	16	95	4	16	2	2	4	4	4	CHECK
9042	90	9	81	9	18	94	5	5	90	4	42	25	17	95	4	16	2	3	5	5	5	CHECK
9043	90	9	81	9	18	94	5	5	90	4	43	25	18	95	4	16	2	4	6	6	6	CHECK
9044	90	9	81	9	18	94	5	5	90	4	44	25	19	95	4	16	2	5	7	0	0	CHECK
9045	90	9	81	9	18	94	5	5	90	4	45	25	20	95	4	16	2	6	8	1	1	CHECK
9046	90	9	81	9	18	94	5	5	90	4	46	25	21	95	4	16	2	0	2	2	2	CHECK
9047	90	9	81	9	18	94	5	5	90	4	47	25	22	95	4	16	2	1	3	3	3	CHECK
9048	90	9	81	9	18	94	5	5	90	4	48	25	23	95	4	16	2	2	4	4	4	CHECK
9049	90	9	81	9	18	94	5	5	90	4	49	25	24	95	4	16	2	3	5	5	5	CHECK
9050	90	9	81	9	18	95	5	5	90	5	50	25	25	95	4	16	2	4	6	6	6	CHECK
9051	90	9	81	9	18	95	5	5	90	5	51	25	26	95	4	16	2	5	7	0	0	CHECK
9052	90	9	81	9	18	95	5	5	90	5	52	25	27	95	4	16	2	6	8	1	1	CHECK
9053	90	9	81	9	18	95	5	5	90	5	53	25	28	95	4	16	2	0	2	2	2	CHECK
9054	90	9	81	9	18	95	5	5	90	5	54	25	29	95	4	16	2	1	3	3	3	CHECK
9055	90	9	81	9	18	95	5	5	90	5	55	25	30	95	4	16	2	2	4	4	4	CHECK
9056	90	9	81	9	18	95	5	5	90	5	56	25	31	95	4	16	2	3	5	5	5	CHECK
9057	90	9	81	9	18	95	5	5	90	5	57	25	32	95	4	16	2	4	6	6	6	CHECK
9058	90	9	81	9	18	95	5	5	90	5	58	25	33	95	4	16	2	5	7	0	0	CHECK
9059	90	9	81	9	18	95	5	5	90	5	59	25	34	95	4	16	2	6	8	1	1	CHECK
9060	90	9	81	9	18	96	5	5	90	6	60	25	35	95	4	16	2	0	2	2	2	CHECK
9061	90	9	81	9	18	96	5	5	90	6	61	25	36	95	4	16	2	1	3	3	3	CHECK
9062	90	9	81	9	18	96	5	5	90	6	62	25	37	95	4	16	2	2	4	4	4	CHECK
9063	90	9	81	9	18	96	5	5	90	6	63	25	38	95	4	16	2	3	5	5	5	CHECK
9064	90	9	81	9	18	96	5	5	90	6	64	25	39	95	4	16	2	4	6	6	6	CHECK
9065	90	9	81	9	18	96	5	5	90	6	65	25	40	95	4	16	2	5	7	0	0	CHECK
9066	90	9	81	9	18	96	5	5	90	6	66	25	41	95	4	16	2	6	8	1	1	CHECK
9067	90	9	81	9	18	96	5	5	90	6	67	25	42	95	4	16	2	0	2	2	2	CHECK
9068	90	9	81	9	18	96	5	5	90	6	68	25	43	95	4	16	2	1	3	3	3	CHECK
9069	90	9	81	9	18	96	5	5	90	6	69	25	44	95	4	16	2	2	4	4	4	CHECK
9070	90	9	81	9	18	97	5	5	90	7	70	25	45	95	4	16	2	3	5	5	5	CHECK
9071	90	9	81	9	18	97	5	5	90	7	71	25	46	95	4	16	2	4	6	6	6	CHECK
9072	90	9	81	9	18	97	5	5	90	7	72	25	47	95	4	16	2	5	7	0	0	CHECK
9073	90	9	81	9	18	97	5	5	90	7	73	25	48	95	4	16	2	6	8	1	1	CHECK
9074	90	9	81	9	18	97	5	5	90	7	74	25	49	95	4	16	2	0	2	2	2	CHECK
9075	90	9	81	9	18	97	5	5	90	7	75	25	50	95	4	16	2	1	3	3	3	CHECK
9076	90	9	81	9	18	97	5	5	90	7	76	25	51	95	4	16	2	2	4	4	4	CHECK
9077	90	9	81	9	18	97	5	5	90	7	77	25	52	95	4	16	2	3	5	5	5	CHECK
9078	90	9	81	9	18	97	5	5	90	7	78	25	53	95	4	16	2	4	6	6	6	CHECK
9079	90	9	81	9	18	97	5	5	90	7	79	25	54	95	4	16	2	5	7	0	0	CHECK
9080	90	9	81	9	18	98	5	5	90	8	80	25	55	95	4	16	2	6	8	1	1	CHECK
9081	90	9	81	9	18	98	5	5	90	8	81	25	56	95	4	16	2	0	2	2	2	CHECK
9082	90	9	81	9	18	98	5	5	90	8	82	25	57	95	4	16	2	1	3	3	3	CHECK
9083	90	9	81	9	18	98	5	5	90	8	83	25	58	95	4	16	2	2	4	4	4	CHECK
9084	90	9	81	9	18	98	5	5	90	8	84	25	59	95	4	16	2	3	5	5	5	CHECK
9085	90	9	81	9	18	98	5	5	90	8	85	25	60	95	4	16	2	4	6	6	6	CHECK
9086	90	9	81	9	18	98	5	5	90	8	86	25	61	95	4	16	2	5	7	0	0	CHECK
9087	90	9	81	9	18	98	5	5	90	8	87	25	62	95	4	16	2	6	8	1	1	CHECK
9088	90	9	81	9	18	98	5	5	90	8	88	25	63	95	4	16	2	0	2	2	2	CHECK
9089	90	9	81	9	18	98	5	5	90	8	89	25	64	95	4	16	2	1	3	3	3	CHECK
9090	90	9	81	9	18	99	5	5	90	9	90	25	65	95	4	16	2	2	4	4	4	CHECK
9091	90	9	81	9	18	99	5	5	90	9	91	25	66	95	4	16	2	3	5	5	5	CHECK
9092	90	9	81	9	18	99	5	5	90	9	92	25	67	95	4	16	2	4	6	6	6	CHECK
9093	90	9	81	9	18	99	5	5	90	9	93	25	68	95	4	16	2	5	7	0	0	CHECK
9094	90	9	81	9	18	99	5	5	90	9	94	25	69	95	4	16	2	6	8	1	1	CHECK
9095	90	9	81	9	18	99	5	5	90	9	95	25	70	95	4	16	2	0	2	2	2	CHECK
9096	90	9	81	9	18	99	5	5	90	9	96	25	71	95	4	16	2	1	3	3	3	CHECK
9097	90	9	81	9	18	99	5	5	90	9	97	25	72	95	4	16	2	2	4	4	4	CHECK
9098	90	9	81	9	18	99	5	5	90	9	98	25	73	95	4	16	2	3	5	5	5	CHECK
9099	90	9	81	9	18	99	5	5	90	9	99	25	74	95	4	16	2	4	6	6	6	CHECK
9100	91	9	81	10	18	100	5	5	90	10	100	25	75	95	4	16	2	5	7	0	0	CHECK
9101	91	9	81	10	18	100	5	5	90	10	101	25	76	95	4	16	2	6	8	1	1	CHECK
9102	91	9	81	10	18	100	5	5	90	10	102	25	77	95	4	16	2	0	2	2	2	CHECK
9103	91	9	81	10	18	100	5	5	90	10	103	25	78	95	4	16	2	1	3	3	3	CHECK
9104	91	9	81	10	18	100	5	5	90	10	104	25	79	95	4	16	2	2	4	4	4	CHECK
9105	91	9	81	10	18	100	5	5	90	10	105	25	80	95	4	16	2	3	5	5	5	CHECK
9106	91	9	81	10	18	100	5	5	90	10	106	25	81	95	4	16	2	4	6	6	6	CHECK
9107	91	9	81	10	18	100	5	5	90	10	107	25	82	95	4	16	2	5	7	0	0	CHECK
9108	91	9	81	10	18	100	5	5	90	10	108	25	83	95	4	16	2	6	8	1	1	CHECK
9109	91	9	81	10	18	100	5	5	90	10	109	25	84	95	4	16	2	0	2	2	2	CHECK
9110	91	9	81	10	18	101	5	5	90	11	110	25	85	95	4	16	2	1	3	3	3	CHECK
9111	91	9	81	10	18	101	5	5	90	11	111	25	86	95	4	16	2	2	4	4	4	CHECK
9112	91	9	81	10	18	101	5	5	90	11	112	25	87	95	4	16	2	3	5	5	5	CHECK
9113	91	9	81	10	18	101	5	5	90	11	113	25	88	95	4	16	2	4	6	6	6	CHECK
9114	91	9	81	10	18	101	5	5	90	11	114	25	89	95	4	16	2	5	7	0	0	CHECK
9115	91	9	81	10	18	101	5	5	90	11	115	25	90	95	4	16	2	6	8	1	1	CHECK
9116	91	9	81	10	18	101	5	5	90	11	116	25	91	95	4	16	2	0	2	2	2	CHECK
9117	91	9	81	10	18	101	5	5	90	11	117	25	92	95	4	16	2	1	3	3	3	CHECK
9118	91	9	81	10	18	101	5	5	90	11	118	25	93	95	4	16	2	2	4	4	4	CHECK
9119	91	9	81	10	18	101	5	5	90	11	119	25	94	95	4	16	2	3	5	5	5	CHECK
9120	91	9	81	10	18	102	5	5	90	12	120	25	95	95	4	16	2	4	6	6	6	CHECK
9121	91	9	81	10	18	102	5	5	90	12	121	25	96	95	4	16	2	5	7	0	0	CHECK
9122	91	9	81	10	18	102	5	5	90	12	122	25	97	95	4	16	2	6	8	1	1	CHECK
9123	91	9	81	10	18	102	5	5	90	12	123	25	98	95	4	16	2	0	2	2	2	CHECK
9124	91	9	81	10	18	102	5	5	90	12	124	25	99	95	4	16	2	1	3	3	3	CHECK
9125	91	9	81	10	18	102	5	5	90	12	125	25	100	95	4	16	2	2	4	4	4	CHECK
9126	91	9	81	10	18	102	5	5	90	12	126	25	101	95	4	16	2	3	5	5	5	CHECK
9127	91	9	81	10	18	102	5	5	90	12	127	25	102	95	4	16	2	4	6	6	6	CHECK
9128	91	9	81	10	18	102	5	5	90	12	128	25	103	95	4	16	2	5	7	0	0	CHECK
9129	91	9	81	10	18	102	5	5	90	12	129	25	104	95	4	16	2	6	8	1	1	CHECK
9130	91	9	81	10	18	103	5	5	90	13	130	25	105	95	4	16	2	0	2	2	2	CHECK
9131	91	9	81	10	18	103	5	5	90	13	131	25	106	95	4	16	2	1	3	3	3	CHECK
9132	91	9	81	10	18	103	5	5	90	13	132	25	107	95	4	16	2	2	4	4	4	CHECK
9133	91	9	81	10	18	103	5	5	90	13	133	25	108	95	4	16	2	3	5	5	5	CHECK
9134	91	9	81	10	18	103	5	5	90	13	134	25	109	95	4	16	2	4	6	6	6	CHECK
9135	91	9	81	10	18	103	5	5	90	13	135	25	110	95	4	16	2	5	7	0	0	CHECK
9136	91	9	81	10	18	103	5	5	90	13	136	25	111	95	4	16	2	6	8	1	1	CHECK
9137	91	9	81	10	18	103	5	5	90	13	137	25	112	95	4	16	2	0	2	2	2	CHECK
9138	91	9	81	10	18	103	5	5	90	13	138	25	113	95	4	16	2	1	3	3	3	CHECK
9139	91	9	81	10	18	103	5	5	90	13	139	25	114	95	4	16	2	2	4	4	4	CHECK
9140	91	9	81	10	18	104	5	5	90	14	140	25	115	95	4	16	2	3	5	5	5	CHECK
9141	91	9	81	10	18	104	5	5	90	14	141	25	116	95	4	16	2	4	6	6	6	CHECK
9142	91	9	81	10	18	104	5	5	90	14	142	25	117	95	4	16	2	5	7	0	0	CHECK
9143	91	9	81	10	18	104	5	5	90	14	143	25	118	95	4	16	2	6	8	1	1	CHECK
9144	91	9	81	10	18	104	5	5	90	14	144	25	119	95	4	16	2	0	2	2	2	CHECK
9145	91	9	81	10	18	104	5	5	90	14	145	25	120	95	4	16	2	1	3	3	3	CHECK
9146	91	9	81	10	18	104	5	5	90	14	146	25	121	95	4	16	2	2	4	4	4	CHECK
9147	91	9	81	10	18	104	5	5	90	14	147	25	122	95	4	16	2	3	5	5	5	CHECK
9148	91	9	81	10	18	104	5	5	90	14	148	25	123	95	4	16	2	4	6	6	6	CHECK
9149	91	9	81	10	18	104	5	5	90	14	149	25	124	95	4	16	2	5	7	0	0	CHECK
9150	91	9	81	10	18	105	5	5	90	15	150	25	125	95	4	16	2	6	8	1	1	CHECK
9151	91	9	81	10	18	105	5	5	90	15	151	25	126	95	4	16	2	0	2	2	2	CHECK
9152	91	9	81	10	18	105	5	5	90	15	152	25	127	95	4	16	2	1	3	3	3	CHECK
9153	91	9	81	10	18	105	5	5	90	15	153	25	128	95	4	16	2	2	4	4	4	CHECK
9154	91	9	81	10	18	105	5	5	90	15	154	25	129	95	4	16	2	3	5	5	5	CHECK
9155	91	9	81	10	18	105	5	5	90	15	155	25	130	95	4	16	2	4	6	6	6	CHECK
9156	91	9	81	10	18	105	5	5	90	15	156	25	131	95	4	16	2	5	7	0	0	CHECK
9157	91	9	81	10	18	105	5	5	90	15	157	25	132	95	4	16	2	6	8	1	1	CHECK
9158	91	9	81	10	18	105	5	5	90	15	158	25	133	95	4	16	2	0	2	2	2	CHECK
9159	91	9	81	10	18	105	5	5	90	15	159	25	134	95	4	16	2	1	3	3	3	CHECK
9160	91	9	81	10	18	106	5	5	90	16	160	25	135	95	4	16	2	2	4	4	4	CHECK
9161	91	9	81	10	18	106	5	5	90	16	161	25	136	95	4	16	2	3	5	5	5	CHECK
9162	91	9	81	10	18	106	5	5	90	16	162	25	137	95	4	16	2	4	6	6	6	CHECK
9163	91	9	81	10	18	106	5	5	90	16	163	25	138	95	4	16	2	5	7	0	0	CHECK
9164	91	9	81	10	18	106	5	5	90	16	164	25	139	95	4	16	2	6	8	1	1	CHECK
9165	91	9	81	10	18	106	5	5	90	16	165	25	140	95	4	16	2	0	2	2	2	CHECK
9166	91	9	81	10	18	106	5	5	90	16	166	25	141	95	4	16	2	1	3	3	3	CHECK
9167	91	9	81	10	18	106	5	5	90	16	167	25	142	95	4	16	2	2	4	4	4	CHECK
9168	91	9	81	10	18	106	5	5	90	16	168	25	143	95	4	16	2	3	5	5	5	CHECK
9169	91	9	81	10	18	106	5	5	90	16	169	25	144	95	4	16	2	4	6	6	6	CHECK
9170	91	9	81	10	18	107	5	5	90	17	170	25	145	95	4	16	2	5	7	0	0	CHECK
9171	91	9	81	10	18	107	5	5	90	17	171	25	146	95	4	16	2	6	8	1	1	CHECK
9172	91	9	81	10	18	107	5	5	90	17	172	25	147	95	4	16	2	0	2	2	2	CHECK
9173	91	9	81	10	18	107	5	5	90	17	173	25	148	95	4	16	2	1	3	3	3	CHECK
9174	91	9	81	10	18	107	5	5	90	17	174	25	149	95	4	16	2	2	4	4	4	CHECK
9175	91	9	81	10	18	107	5	5	90	17	175	25	150	95	4	16	2	3	5	5	5	CHECK
9176	91	9	81	10	18	107	5	5	90	17	176	25	151	95	4	16	2	4	6	6	6	CHECK
9177	91	9	81	10	18	107	5	5	90	17	177	25	152	95	4	16	2	5	7	0	0	CHECK
9178	91	9	81	10	18	107	5	5	90	17	178	25	153	95	4	16	2	6	8	1	1	CHECK
9179	91	9	81	10	18	107	5	5	90	17	179	25	154	95	4	16	2	0	2	2	2	CHECK
9180	91	9	81	10	18	108	6	5	90	18	180	25	155	95	4	16	2	1	3	3	3	CHECK
9181	91	9	81	10	18	108	6	5	90	18	181	25	156	95	4	16	2	2	4	4	4	CHECK
9182	91	9	81	10	18	108	6	5	90	18	182	25	157	95	4	16	2	3	5	5	5	CHECK
9183	91	9	81	10	18	108	6	5	90	18	183	25	158	95	4	16	2	4	6	6	6	CHECK
9184	91	9	81	10	18	108	6	5	90	18	184	25	159	95	4	16	2	5	7	0	0	CHECK
9185	91	9	81	10	18	108	6	5	90	18	185	25	160	95	4	16	2	6	8	1	1	CHECK
9186	91	9	81	10	18	108	6	5	90	18	186	25	161	95	4	16	2	0	2	2	2	CHECK
9187	91	9	81	10	18	108	6	5	90	18	187	25	162	95	4	16	2	1	3	3	3	CHECK
9188	91	9	81	10	18	108	6	5	90	18	188	25	163	95	4	16	2	2	4	4	4	CHECK
9189	91	9	81	10	18	108	6	5	90	18	189	25	164	95	4	16	2	3	5	5	5	CHECK
9190	91	9	81	10	18	109	6	5	90	19	190	25	165	95	4	16	2	4	6	6	6	CHECK
9191	91	9	81	10	18	109	6	5	90	19	191	25	166	95	4	16	2	5	7	0	0	CHECK
9192	91	9	81	10	18	109	6	5	90	19	192	25	167	95	4	16	2	6	8	1	1	CHECK
9193	91	9	81	10	18	109	6	5	90	19	193	25	168	95	4	16	2	0	2	2	2	CHECK
9194	91	9	81	10	18	109	6	5	90	19	194	25	169	95	4	16	2	1	3	3	3	CHECK
9195	91	9	81	10	18	109	6	5	90	19	195	25	170	95	4	16	2	2	4	4	4	CHECK
9196	91	9	81	10	18	109	6	5	90	19	196	25	171	95	4	16	2	3	5	5	5	CHECK
9197	91	9	81	10	18	109	6	5	90	19	197	25	172	95	4	16	2	4	6	6	6	CHECK
9198	91	9	81	10	18	109	6	5	90	19	198	25	173	95	4	16	2	5	7	0	0	CHECK
9199	91	9	81	10	18	109	6	5	90	19	199	25	174	95	4	16	2	6	8	1	1	CHECK
9200	92	9	81	11	18	110	6	5	90	20	200	25	175	95	4	16	2	0	2	2	2	CHECK
9201	92	9	81	11	18	110	6	5	90	20	201	25	176	95	4	16	2	1	3	3	3	CHECK
9202	92	9	81	11	18	110	6	5	90	20	202	25	177	95	4	16	2	2	4	4	4	CHECK
9203	92	9	81	11	18	110	6	5	90	20	203	25	178	95	4	16	2	3	5	5	5	CHECK
9204	92	9	81	11	18	110	6	5	90	20	204	25	179	95	4	16	2	4	6	6	6	CHECK
9205	92	9	81	11	18	110	6	5	90	20	205	25	180	95	4	16	2	5	7	0	0	CHECK
9206	92	9	81	11	18	110	6	5	90	20	206	25	181	95	4	16	2	6	8	1	1	CHECK
9207	92	9	81	11	18	110	6	5	90	20	207	25	182	95	4	16	2	0	2	2	2	CHECK
9208	92	9	81	11	18	110	6	5	90	20	208	25	183	95	4	16	2	1	3	3	3	CHECK
9209	92	9	81	11	18	110	6	5	90	20	209	25	184	95	4	16	2	2	4	4	4	CHECK
9210	92	9	81	11	18	111	6	5	90	21	210	25	185	95	4	16	2	3	5	5	5	CHECK
9211	92	9	81	11	18	111	6	5	90	21	211	25	186	95	4	16	2	4	6	6	6	CHECK
9212	92	9	81	11	18	111	6	5	90	21	212	25	187	95	4	16	2	5	7	0	0	CHECK
9213	92	9	81	11	18	111	6	5	90	21	213	25	188	95	4	16	2	6	8	1	1	CHECK
9214	92	9	81	11	18	111	6	5	90	21	214	25	189	95	4	16	2	0	2	2	2	CHECK
9215	92	9	81	11	18	111	6	5	90	21	215	25	190	95	4	16	2	1	3	3	3	CHECK
9216	92	9	81	11	18	111	6	6	108	3	36	36	0	96	5	25	4	0	4	4	4	CHECK
9217	92	9	81	11	18	111	6	6	108	3	37	36	1	96	5	25	4	1	5	5	5	CHECK
9218	92	9	81	11	18	111	6	6	108	3	38	36	2	96	5	25	4	2	6	6	6	CHECK
9219	92	9	81	11	18	111	6	6	108	3	39	36	3	96	5	25	4	3	7	0	0	CHECK
9220	92	9	81	11	18	112	6	6	108	4	40	36	4	96	5	25	4	4	8	1	1	CHECK
9221	92	9	81	11	18	112	6	6	108	4	41	36	5	96	5	25	4	5	9	2	2	CHECK
9222	92	9	81	11	18	112	6	6	108	4	42	36	6	96	5	25	4	6	10	3	3	CHECK
9223	92	9	81	11	18	112	6	6	108	4	43	36	7	96	5	25	4	0	4	4	4	CHECK
9224	92	9	81	11	18	112	6	6	108	4	44	36	8	96	5	25	4	1	5	5	5	CHECK
9225	92	9	81	11	18	112	6	6	108	4	45	36	9	96	5	25	4	2	6	6	6	CHECK
9226	92	9	81	11	18	112	6	6	108	4	46	36	10	96	5	25	4	3	7	0	0	CHECK
9227	92	9	81	11	18	112	6	6	108	4	47	36	11	96	5	25	4	4	8	1	1	CHECK
9228	92	9	81	11	18	112	6	6	108	4	48	36	12	96	5	25	4	5	9	2	2	CHECK
9229	92	9	81	11	18	112	6	6	108	4	49	36	13	96	5	25	4	6	10	3	3	CHECK
9230	92	9	81	11	18	113	6	6	108	5	50	36	14	96	5	25	4	0	4	4	4	CHECK
9231	92	9	81	11	18	113	6	6	108	5	51	36	15	96	5	25	4	1	5	5	5	CHECK
9232	92	9	81	11	18	113	6	6	108	5	52	36	16	96	5	25	4	2	6	6	6	CHECK
9233	92	9	81	11	18	113	6	6	108	5	53	36	17	96	5	25	4	3	7	0	0	CHECK
9234	92	9	81	11	18	113	6	6	108	5	54	36	18	96	5	25	4	4	8	1	1	CHECK
9235	92	9	81	11	18	113	6	6	108	5	55	36	19	96	5	25	4	5	9	2	2	CHECK
9236	92	9	81	11	18	113	6	6	108	5	56	36	20	96	5	25	4	6	10	3	3	CHECK
9237	92	9	81	11	18	113	6	6	108	5	57	36	21	96	5	25	4	0	4	4	4	CHECK
9238	92	9	81	11	18	113	6	6	108	5	58	36	22	96	5	25	4	1	5	5	5	CHECK
9239	92	9	81	11	18	113	6	6	108	5	59	36	23	96	5	25	4	2	6	6	6	CHECK
9240	92	9	81	11	18	114	6	6	108	6	60	36	24	96	5	25	4	3	7	0	0	CHECK
9241	92	9	81	11	18	114	6	6	108	6	61	36	25	96	5	25	4	4	8	1	1	CHECK
9242	92	9	81	11	18	114	6	6	108	6	62	36	26	96	5	25	4	5	9	2	2	CHECK
9243	92	9	81	11	18	114	6	6	108	6	63	36	27	96	5	25	4	6	10	3	3	CHECK
9244	92	9	81	11	18	114	6	6	108	6	64	36	28	96	5	25	4	0	4	4	4	CHECK
9245	92	9	81	11	18	114	6	6	108	6	65	36	29	96	5	25	4	1	5	5	5	CHECK
9246	92	9	81	11	18	114	6	6	108	6	66	36	30	96	5	25	4	2	6	6	6	CHECK
9247	92	9	81	11	18	114	6	6	108	6	67	36	31	96	5	25	4	3	7	0	0	CHECK
9248	92	9	81	11	18	114	6	6	108	6	68	36	32	96	5	25	4	4	8	1	1	CHECK
9249	92	9	81	11	18	114	6	6	108	6	69	36	33	96	5	25	4	5	9	2	2	CHECK
9250	92	9	81	11	18	115	6	6	108	7	70	36	34	96	5	25	4	6	10	3	3	CHECK
9251	92	9	81	11	18	115	6	6	108	7	71	36	35	96	5	25	4	0	4	4	4	CHECK
9252	92	9	81	11	18	115	6	6	108	7	72	36	36	96	5	25	4	1	5	5	5	CHECK
9253	92	9	81	11	18	115	6	6	108	7	73	36	37	96	5	25	4	2	6	6	6	CHECK
9254	92	9	81	11	18	115	6	6	108	7	74	36	38	96	5	25	4	3	7	0	0	CHECK
9255	92	9	81	11	18	115	6	6	108	7	75	36	39	96	5	25	4	4	8	1	1	CHECK
9256	92	9	81	11	18	115	6	6	108	7	76	36	40	96	5	25	4	5	9	2	2	CHECK
9257	92	9	81	11	18	115	6	6	108	7	77	36	41	96	5	25	4	6	10	3	3	CHECK
9258	92	9	81	11	18	115	6	6	108	7	78	36	42	96	5	25	4	0	4	4	4	CHECK
9259	92	9	81	11	18	115	6	6	108	7	79	36	43	96	5	25	4	1	5	5	5	CHECK
9260	92	9	81	11	18	116	6	6	108	8	80	36	44	96	5	25	4	2	6	6	6	CHECK
9261	92	9	81	11	18	116	6	6	108	8	81	36	45	96	5	25	4	3	7	0	0	CHECK
9262	92	9	81	11	18	116	6	6	108	8	82	36	46	96	5	25	4	4	8	1	1	CHECK
9263	92	9	81	11	18	116	6	6	108	8	83	36	47	96	5	25	4	5	9	2	2	CHECK
9264	92	9	81	11	18	116	6	6	108	8	84	36	48	96	5	25	4	6	10	3	3	CHECK
9265	92	9	81	11	18	116	6	6	108	8	85	36	49	96	5	25	4	0	4	4	4	CHECK
9266	92	9	81	11	18	116	6	6	108	8	86	36	50	96	5	25	4	1	5	5	5	CHECK
9267	92	9	81	11	18	116	6	6	108	8	87	36	51	96	5	25	4	2	6	6	6	CHECK
9268	92	9	81	11	18	116	6	6	108	8	88	36	52	96	5	25	4	3	7	0	0	CHECK
9269	92	9	81	11	18	116	6	6	108	8	89	36	53	96	5	25	4	4	8	1	1	CHECK
9270	92	9	81	11	18	117	6	6	108	9	90	36	54	96	5	25	4	5	9	2	2	CHECK
9271	92	9	81	11	18	117	6	6	108	9	91	36	55	96	5	25	4	6	10	3	3	CHECK
9272	92	9	81	11	18	117	6	6	108	9	92	36	56	96	5	25	4	0	4	4	4	CHECK
9273	92	9	81	11	18	117	6	6	108	9	93	36	57	96	5	25	4	1	5	5	5	CHECK
9274	92	9	81	11	18	117	6	6	108	9	94	36	58	96	5	25	4	2	6	6	6	CHECK
9275	92	9	81	11	18	117	6	6	108	9	95	36	59	96	5	25	4	3	7	0	0	CHECK
9276	92	9	81	11	18	117	6	6	108	9	96	36	60	96	5	25	4	4	8	1	1	CHECK
9277	92	9	81	11	18	117	6	6	108	9	97	36	61	96	5	25	4	5	9	2	2	CHECK
9278	92	9	81	11	18	117	6	6	108	9	98	36	62	96	5	25	4	6	10	3	3	CHECK
9279	92	9	81	11	18	117	6	6	108	9	99	36	63	96	5	25	4	0	4	4	4	CHECK
9280	92	9	81	11	18	118	6	6	108	10	100	36	64	96	5	25	4	1	5	5	5	CHECK
9281	92	9	81	11	18	118	6	6	108	10	101	36	65	96	5	25	4	2	6	6	6	CHECK
9282	92	9	81	11	18	118	6	6	108	10	102	36	66	96	5	25	4	3	7	0	0	CHECK
9283	92	9	81	11	18	118	6	6	108	10	103	36	67	96	5	25	4	4	8	1	1	CHECK
9284	92	9	81	11	18	118	6	6	108	10	104	36	68	96	5	25	4	5	9	2	2	CHECK
9285	92	9	81	11	18	118	6	6	108	10	105	36	69	96	5	25	4	6	10	3	3	CHECK
9286	92	9	81	11	18	118	6	6	108	10	106	36	70	96	5	25	4	0	4	4	4	CHECK
9287	92	9	81	11	18	118	6	6	108	10	107	36	71	96	5	25	4	1	5	5	5	CHECK
9288	92	9	81	11	18	118	6	6	108	10	108	36	72	96	5	25	4	2	6	6	6	CHECK
9289	92	9	81	11	18	118	6	6	108	10	109	36	73	96	5	25	4	3	7	0	0	CHECK
9290	92	9	81	11	18	119	6	6	108	11	110	36	74	96	5	25	4	4	8	1	1	CHECK
9291	92	9	81	11	18	119	6	6	108	11	111	36	75	96	5	25	4	5	9	2	2	CHECK
9292	92	9	81	11	18	119	6	6	108	11	112	36	76	96	5	25	4	6	10	3	3	CHECK
9293	92	9	81	11	18	119	6	6	108	11	113	36	77	96	5	25	4	0	4	4	4	CHECK
9294	92	9	81	11	18	119	6	6	108	11	114	36	78	96	5	25	4	1	5	5	5	CHECK
9295	92	9	81	11	18	119	6	6	108	11	115	36	79	96	5	25	4	2	6	6	6	CHECK
9296	92	9	81	11	18	119	6	6	108	11	116	36	80	96	5	25	4	3	7	0	0	CHECK
9297	92	9	81	11	18	119	6	6	108	11	117	36	81	96	5	25	4	4	8	1	1	CHECK
9298	92	9	81	11	18	119	6	6	108	11	118	36	82	96	5	25	4	5	9	2	2	CHECK
9299	92	9	81	11	18	119	6	6	108	11	119	36	83	96	5	25	4	6	10	3	3	CHECK
9300	93	9	81	12	18	120	6	6	108	12	120	36	84	96	5	25	4	0	4	4	4	CHECK
9301	93	9	81	12	18	120	6	6	108	12	121	36	85	96	5	25	4	1	5	5	5	CHECK
9302	93	9	81	12	18	120	6	6	108	12	122	36	86	96	5	25	4	2	6	6	6	CHECK
9303	93	9	81	12	18	120	6	6	108	12	123	36	87	96	5	25	4	3	7	0	0	CHECK
9304	93	9	81	12	18	120	6	6	108	12	124	36	88	96	5	25	4	4	8	1	1	CHECK
9305	93	9	81	12	18	120	6	6	108	12	125	36	89	96	5	25	4	5	9	2	2	CHECK
9306	93	9	81	12	18	120	6	6	108	12	126	36	90	96	5	25	4	6	10	3	3	CHECK
9307	93	9	81	12	18	120	6	6	108	12	127	36	91	96	5	25	4	0	4	4	4	CHECK
9308	93	9	81	12	18	120	6	6	108	12	128	36	92	96	5	25	4	1	5	5	5	CHECK
9309	93	9	81	12	18	120	6	6	108	12	129	36	93	96	5	25	4	2	6	6	6	CHECK
9310	93	9	81	12	18	121	6	6	108	13	130	36	94	96	5	25	4	3	7	0	0	CHECK
9311	93	9	81	12	18	121	6	6	108	13	131	36	95	96	5	25	4	4	8	1	1	CHECK
9312	93	9	81	12	18	121	6	6	108	13	132	36	96	96	5	25	4	5	9	2	2	CHECK
9313	93	9	81	12	18	121	6	6	108	13	133	36	97	96	5	25	4	6	10	3	3	CHECK
