source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
RF1b|f77r.15|G003	RF1b	f77r	f77r.15	P	f77r:P1	3	qotol	DEFINITE_SPACE	DEFINITE_SPACE	B?	B?	B?
RF1b|f77r.15|G004	RF1b	f77r	f77r.15	P	f77r:P1	4	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	⟦{ch'}edy⟧	⟦{ch'}edy⟧	⟦{ch'}edy⟧
RF1b|f77r.15|G005	RF1b	f77r	f77r.15	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.15|G006	RF1b	f77r	f77r.15	P	f77r:P1	6	sheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧
RF1b|f77r.15|G007	RF1b	f77r	f77r.15	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.15|G008	RF1b	f77r	f77r.15	P	f77r:P1	8	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
RF1b|f77r.15|G009	RF1b	f77r	f77r.15	P	f77r:P1	9	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
RF1b|f77r.16|G001	RF1b	f77r	f77r.16	P	f77r:P1	1	sshedy	LINE_START	DEFINITE_SPACE	⟦sshedy⟧	⟦sshedy⟧	⟦sshedy⟧
RF1b|f77r.16|G002	RF1b	f77r	f77r.16	P	f77r:P1	2	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
RF1b|f77r.16|G003	RF1b	f77r	f77r.16	P	f77r:P1	3	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;y⟧	⟦che@152;y⟧	⟦che@152;y⟧
RF1b|f77r.16|G004	RF1b	f77r	f77r.16	P	f77r:P1	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.16|G005	RF1b	f77r	f77r.16	P	f77r:P1	5	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	⟦{ch'}edy⟧	⟦{ch'}edy⟧	⟦{ch'}edy⟧
RF1b|f77r.16|G006	RF1b	f77r	f77r.16	P	f77r:P1	6	qolcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolcheedy⟧	⟦qolcheedy⟧	⟦qolcheedy⟧
RF1b|f77r.16|G007	RF1b	f77r	f77r.16	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.16|G008	RF1b	f77r	f77r.16	P	f77r:P1	8	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
RF1b|f77r.17|G001	RF1b	f77r	f77r.17	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.17|G002	RF1b	f77r	f77r.17	P	f77r:P1	2	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.17|G003	RF1b	f77r	f77r.17	P	f77r:P1	3	qoke@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoke@152;y⟧	⟦qoke@152;y⟧	⟦qoke@152;y⟧
RF1b|f77r.17|G004	RF1b	f77r	f77r.17	P	f77r:P1	4	sheed	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheed⟧	⟦sheed⟧	⟦sheed⟧
RF1b|f77r.17|G005	RF1b	f77r	f77r.17	P	f77r:P1	5	qeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qeey⟧	⟦qeey⟧	⟦qeey⟧
RF1b|f77r.17|G006	RF1b	f77r	f77r.17	P	f77r:P1	6	saiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
RF1b|f77r.17|G007	RF1b	f77r	f77r.17	P	f77r:P1	7	{ch'}eety	DEFINITE_SPACE	DEFINITE_SPACE	⟦{ch'}eety⟧	⟦{ch'}eety⟧	⟦{ch'}eety⟧
RF1b|f77r.17|G008	RF1b	f77r	f77r.17	P	f77r:P1	8	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.17|G009	RF1b	f77r	f77r.17	P	f77r:P1	9	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
RF1b|f77r.18|G001	RF1b	f77r	f77r.18	P	f77r:P1	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
RF1b|f77r.18|G002	RF1b	f77r	f77r.18	P	f77r:P1	2	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
RF1b|f77r.18|G003	RF1b	f77r	f77r.18	P	f77r:P1	3	lshey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lshey⟧	⟦lshey⟧	⟦lshey⟧
RF1b|f77r.18|G004	RF1b	f77r	f77r.18	P	f77r:P1	4	qol@221;r	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol@221;r⟧	⟦qol@221;r⟧	⟦qol@221;r⟧
RF1b|f77r.18|G005	RF1b	f77r	f77r.18	P	f77r:P1	5	chees	DEFINITE_SPACE	DEFINITE_SPACE	⟦chees⟧	⟦chees⟧	⟦chees⟧
RF1b|f77r.18|G006	RF1b	f77r	f77r.18	P	f77r:P1	6	sheckhedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhedy⟧	⟦sheckhedy⟧	⟦sheckhedy⟧
RF1b|f77r.18|G007	RF1b	f77r	f77r.18	P	f77r:P1	7	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
RF1b|f77r.18|G008	RF1b	f77r	f77r.18	P	f77r:P1	8	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
RF1b|f77r.18|G009	RF1b	f77r	f77r.18	P	f77r:P1	9	qotaiin	DEFINITE_SPACE	LINE_END	C?	C?	C?
RF1b|f77r.19|G001	RF1b	f77r	f77r.19	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.19|G002	RF1b	f77r	f77r.19	P	f77r:P1	2	lchey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchey⟧	⟦lchey⟧	⟦lchey⟧
RF1b|f77r.19|G003	RF1b	f77r	f77r.19	P	f77r:P1	3	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
RF1b|f77r.19|G004	RF1b	f77r	f77r.19	P	f77r:P1	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.19|G005	RF1b	f77r	f77r.19	P	f77r:P1	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.19|G006	RF1b	f77r	f77r.19	P	f77r:P1	6	qokar	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧
RF1b|f77r.19|G007	RF1b	f77r	f77r.19	P	f77r:P1	7	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
RF1b|f77r.19|G008	RF1b	f77r	f77r.19	P	f77r:P1	8	laiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
RF1b|f77r.19|G009	RF1b	f77r	f77r.19	P	f77r:P1	9	chey	DEFINITE_SPACE	LINE_END	⟦chey⟧	⟦chey⟧	⟦chey⟧
RF1b|f77r.20|G001	RF1b	f77r	f77r.20	P	f77r:P1	1	qotain	LINE_START	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
RF1b|f77r.20|G002	RF1b	f77r	f77r.20	P	f77r:P1	2	sheal	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheal⟧	⟦sheal⟧	⟦sheal⟧
RF1b|f77r.20|G003	RF1b	f77r	f77r.20	P	f77r:P1	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.20|G004	RF1b	f77r	f77r.20	P	f77r:P1	4	qoteey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteey⟧	⟦qoteey⟧	⟦qoteey⟧
RF1b|f77r.20|G005	RF1b	f77r	f77r.20	P	f77r:P1	5	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
RF1b|f77r.20|G006	RF1b	f77r	f77r.20	P	f77r:P1	6	sheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
RF1b|f77r.20|G007	RF1b	f77r	f77r.20	P	f77r:P1	7	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
RF1b|f77r.20|G008	RF1b	f77r	f77r.20	P	f77r:P1	8	dalchedy	DEFINITE_SPACE	LINE_END	⟦dalchedy⟧	⟦dalchedy⟧	⟦dalchedy⟧
RF1b|f77r.21|G001	RF1b	f77r	f77r.21	P	f77r:P1	1	chedaiin	LINE_START	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
RF1b|f77r.21|G002	RF1b	f77r	f77r.21	P	f77r:P1	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
RF1b|f77r.21|G003	RF1b	f77r	f77r.21	P	f77r:P1	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.21|G004	RF1b	f77r	f77r.21	P	f77r:P1	4	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
RF1b|f77r.21|G005	RF1b	f77r	f77r.21	P	f77r:P1	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
RF1b|f77r.21|G006	RF1b	f77r	f77r.21	P	f77r:P1	6	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
RF1b|f77r.21|G007	RF1b	f77r	f77r.21	P	f77r:P1	7	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧
RF1b|f77r.21|G008	RF1b	f77r	f77r.21	P	f77r:P1	8	olaiiny	DEFINITE_SPACE	LINE_END	⟦olaiiny⟧	⟦olaiiny⟧	⟦olaiiny⟧
RF1b|f77r.22|G001	RF1b	f77r	f77r.22	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.22|G002	RF1b	f77r	f77r.22	P	f77r:P1	2	al	DEFINITE_SPACE	DEFINITE_SPACE	⟦al⟧	⟦al⟧	⟦al⟧
RF1b|f77r.22|G003	RF1b	f77r	f77r.22	P	f77r:P1	3	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
RF1b|f77r.22|G004	RF1b	f77r	f77r.22	P	f77r:P1	4	r	DEFINITE_SPACE	DEFINITE_SPACE	⟦r⟧	⟦r⟧	⟦r⟧
RF1b|f77r.22|G005	RF1b	f77r	f77r.22	P	f77r:P1	5	oin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oin⟧	⟦oin⟧	⟦oin⟧
RF1b|f77r.22|G006	RF1b	f77r	f77r.22	P	f77r:P1	6	chy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chy⟧	⟦chy⟧	⟦chy⟧
RF1b|f77r.22|G007	RF1b	f77r	f77r.22	P	f77r:P1	7	che@152;aiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;aiin⟧	⟦che@152;aiin⟧	⟦che@152;aiin⟧
RF1b|f77r.22|G008	RF1b	f77r	f77r.22	P	f77r:P1	8	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
RF1b|f77r.22|G009	RF1b	f77r	f77r.22	P	f77r:P1	9	okedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦okedy⟧	⟦okedy⟧	⟦okedy⟧
RF1b|f77r.22|G010	RF1b	f77r	f77r.22	P	f77r:P1	10	qoky	DEFINITE_SPACE	LINE_END	⟦qoky⟧	⟦qoky⟧	⟦qoky⟧
RF1b|f77r.23|G001	RF1b	f77r	f77r.23	P	f77r:P1	1	{ch'}eoky	LINE_START	DEFINITE_SPACE	⟦{ch'}eoky⟧	⟦{ch'}eoky⟧	⟦{ch'}eoky⟧
RF1b|f77r.23|G002	RF1b	f77r	f77r.23	P	f77r:P1	2	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.23|G003	RF1b	f77r	f77r.23	P	f77r:P1	3	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;y⟧	⟦che@152;y⟧	⟦che@152;y⟧
RF1b|f77r.23|G004	RF1b	f77r	f77r.23	P	f77r:P1	4	lche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦lche@152;y⟧	⟦lche@152;y⟧	⟦lche@152;y⟧
RF1b|f77r.23|G005	RF1b	f77r	f77r.23	P	f77r:P1	5	olshe@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦olshe@152;y⟧	⟦olshe@152;y⟧	⟦olshe@152;y⟧
RF1b|f77r.23|G006	RF1b	f77r	f77r.23	P	f77r:P1	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.23|G007	RF1b	f77r	f77r.23	P	f77r:P1	7	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
RF1b|f77r.23|G008	RF1b	f77r	f77r.23	P	f77r:P1	8	qokal	DEFINITE_SPACE	LINE_END	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧
RF1b|f77r.24|G001	RF1b	f77r	f77r.24	P	f77r:P1	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
RF1b|f77r.24|G002	RF1b	f77r	f77r.24	P	f77r:P1	2	dol	DEFINITE_SPACE	DEFINITE_SPACE	⟦dol⟧	⟦dol⟧	⟦dol⟧
RF1b|f77r.24|G003	RF1b	f77r	f77r.24	P	f77r:P1	3	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
RF1b|f77r.24|G004	RF1b	f77r	f77r.24	P	f77r:P1	4	cphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphey⟧	⟦cphey⟧	⟦cphey⟧
RF1b|f77r.24|G005	RF1b	f77r	f77r.24	P	f77r:P1	5	lfcheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦lfcheol⟧	⟦lfcheol⟧	⟦lfcheol⟧
RF1b|f77r.24|G006	RF1b	f77r	f77r.24	P	f77r:P1	6	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧
RF1b|f77r.24|G007	RF1b	f77r	f77r.24	P	f77r:P1	7	qolchy	DEFINITE_SPACE	LINE_END	⟦qolchy⟧	⟦qolchy⟧	⟦qolchy⟧
RF1b|f77r.25|G001	RF1b	f77r	f77r.25	P	f77r:P2	1	otedy	LINE_START	DEFINITE_SPACE	A?	A?	A?
RF1b|f77r.25|G002	RF1b	f77r	f77r.25	P	f77r:P2	2	qokor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokor⟧	⟦qokor⟧	⟦qokor⟧
RF1b|f77r.25|G003	RF1b	f77r	f77r.25	P	f77r:P2	3	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
RF1b|f77r.25|G004	RF1b	f77r	f77r.25	P	f77r:P2	4	qokal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧
RF1b|f77r.25|G005	RF1b	f77r	f77r.25	P	f77r:P2	5	shedar	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedar⟧	⟦shedar⟧	⟦shedar⟧
RF1b|f77r.25|G006	RF1b	f77r	f77r.25	P	f77r:P2	6	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
RF1b|f77r.25|G007	RF1b	f77r	f77r.25	P	f77r:P2	7	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
RF1b|f77r.25|G008	RF1b	f77r	f77r.25	P	f77r:P2	8	daror	DEFINITE_SPACE	LINE_END	⟦daror⟧	⟦daror⟧	⟦daror⟧
RF1b|f77r.26|G001	RF1b	f77r	f77r.26	P	f77r:P2	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.26|G002	RF1b	f77r	f77r.26	P	f77r:P2	2	qokee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokee@152;y⟧	⟦qokee@152;y⟧	⟦qokee@152;y⟧
RF1b|f77r.26|G003	RF1b	f77r	f77r.26	P	f77r:P2	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.26|G004	RF1b	f77r	f77r.26	P	f77r:P2	4	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
RF1b|f77r.26|G005	RF1b	f77r	f77r.26	P	f77r:P2	5	lche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦lche@152;y⟧	⟦lche@152;y⟧	⟦lche@152;y⟧
RF1b|f77r.26|G006	RF1b	f77r	f77r.26	P	f77r:P2	6	qokaly	DEFINITE_SPACE	LINE_END	⟦qokaly⟧	⟦qokaly⟧	⟦qokaly⟧
RF1b|f77r.27|G001	RF1b	f77r	f77r.27	P	f77r:P2	1	solche@152;y	LINE_START	DEFINITE_SPACE	⟦solche@152;y⟧	⟦solche@152;y⟧	⟦solche@152;y⟧
RF1b|f77r.27|G002	RF1b	f77r	f77r.27	P	f77r:P2	2	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
RF1b|f77r.27|G003	RF1b	f77r	f77r.27	P	f77r:P2	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.27|G004	RF1b	f77r	f77r.27	P	f77r:P2	4	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
RF1b|f77r.27|G005	RF1b	f77r	f77r.27	P	f77r:P2	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.27|G006	RF1b	f77r	f77r.27	P	f77r:P2	6	qotedy	DEFINITE_SPACE	LINE_END	A?	A?	A?
RF1b|f77r.28|G001	RF1b	f77r	f77r.28	P	f77r:P2	1	olchey	LINE_START	DEFINITE_SPACE	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
RF1b|f77r.28|G002	RF1b	f77r	f77r.28	P	f77r:P2	2	qotey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotey⟧	⟦qotey⟧	⟦qotey⟧
RF1b|f77r.28|G003	RF1b	f77r	f77r.28	P	f77r:P2	3	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
RF1b|f77r.28|G004	RF1b	f77r	f77r.28	P	f77r:P2	4	olcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olcheedy⟧	⟦olcheedy⟧	⟦olcheedy⟧
RF1b|f77r.28|G005	RF1b	f77r	f77r.28	P	f77r:P2	5	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
RF1b|f77r.28|G006	RF1b	f77r	f77r.28	P	f77r:P2	6	lom	DEFINITE_SPACE	LINE_END	⟦lom⟧	⟦lom⟧	⟦lom⟧
RF1b|f77r.29|G001	RF1b	f77r	f77r.29	P	f77r:P2	1	saiin	LINE_START	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
RF1b|f77r.29|G002	RF1b	f77r	f77r.29	P	f77r:P2	2	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeol⟧	⟦cheeol⟧	⟦cheeol⟧
RF1b|f77r.29|G003	RF1b	f77r	f77r.29	P	f77r:P2	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.29|G004	RF1b	f77r	f77r.29	P	f77r:P2	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.29|G005	RF1b	f77r	f77r.29	P	f77r:P2	5	qotal	DEFINITE_SPACE	LINE_END	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
RF1b|f77r.30|G001	RF1b	f77r	f77r.30	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.30|G002	RF1b	f77r	f77r.30	P	f77r:P2	2	chckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhey⟧	⟦chckhey⟧	⟦chckhey⟧
RF1b|f77r.30|G003	RF1b	f77r	f77r.30	P	f77r:P2	3	s	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
RF1b|f77r.30|G004	RF1b	f77r	f77r.30	P	f77r:P2	4	aiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦aiin⟧	⟦aiin⟧	⟦aiin⟧
RF1b|f77r.30|G005	RF1b	f77r	f77r.30	P	f77r:P2	5	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolkain⟧	⟦qolkain⟧	⟦qolkain⟧
RF1b|f77r.30|G006	RF1b	f77r	f77r.30	P	f77r:P2	6	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeky⟧	⟦cheeky⟧	⟦cheeky⟧
RF1b|f77r.30|G007	RF1b	f77r	f77r.30	P	f77r:P2	7	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
RF1b|f77r.31|G001	RF1b	f77r	f77r.31	P	f77r:P2	1	qokain	LINE_START	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
RF1b|f77r.31|G002	RF1b	f77r	f77r.31	P	f77r:P2	2	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhy⟧	⟦chckhy⟧	⟦chckhy⟧
RF1b|f77r.31|G003	RF1b	f77r	f77r.31	P	f77r:P2	3	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
RF1b|f77r.31|G004	RF1b	f77r	f77r.31	P	f77r:P2	4	qote@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦qote@152;y⟧	⟦qote@152;y⟧	⟦qote@152;y⟧
RF1b|f77r.31|G005	RF1b	f77r	f77r.31	P	f77r:P2	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
RF1b|f77r.31|G006	RF1b	f77r	f77r.31	P	f77r:P2	6	qotary	DEFINITE_SPACE	LINE_END	⟦qotary⟧	⟦qotary⟧	⟦qotary⟧
RF1b|f77r.32|G001	RF1b	f77r	f77r.32	P	f77r:P2	1	qor	LINE_START	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧
RF1b|f77r.32|G002	RF1b	f77r	f77r.32	P	f77r:P2	2	ain	DEFINITE_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
RF1b|f77r.32|G003	RF1b	f77r	f77r.32	P	f77r:P2	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
RF1b|f77r.32|G004	RF1b	f77r	f77r.32	P	f77r:P2	4	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
RF1b|f77r.32|G005	RF1b	f77r	f77r.32	P	f77r:P2	5	chealor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chealor⟧	⟦chealor⟧	⟦chealor⟧
RF1b|f77r.32|G006	RF1b	f77r	f77r.32	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
RF1b|f77r.32|G007	RF1b	f77r	f77r.32	P	f77r:P2	7	qeteiiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦qeteiiin⟧	⟦qeteiiin⟧	⟦qeteiiin⟧
RF1b|f77r.32|G008	RF1b	f77r	f77r.32	P	f77r:P2	8	dary	DEFINITE_SPACE	LINE_END	⟦dary⟧	⟦dary⟧	⟦dary⟧
RF1b|f77r.33|G001	RF1b	f77r	f77r.33	P	f77r:P2	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
RF1b|f77r.33|G002	RF1b	f77r	f77r.33	P	f77r:P2	2	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
RF1b|f77r.33|G003	RF1b	f77r	f77r.33	P	f77r:P2	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
RF1b|f77r.33|G004	RF1b	f77r	f77r.33	P	f77r:P2	4	kee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦kee@152;y⟧	⟦kee@152;y⟧	⟦kee@152;y⟧
RF1b|f77r.33|G005	RF1b	f77r	f77r.33	P	f77r:P2	5	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteeedy⟧	⟦qoteeedy⟧	⟦qoteeedy⟧
RF1b|f77r.33|G006	RF1b	f77r	f77r.33	P	f77r:P2	6	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
RF1b|f77r.33|G007	RF1b	f77r	f77r.33	P	f77r:P2	7	@221;iiiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦@221;iiiin⟧	⟦@221;iiiin⟧	⟦@221;iiiin⟧
RF1b|f77r.33|G008	RF1b	f77r	f77r.33	P	f77r:P2	8	cheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheety⟧	⟦cheety⟧	⟦cheety⟧
