unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U701	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G065	y	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U702	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G066	dy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U703	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G067	chol	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U704	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G068	ykar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U705	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G069	ol	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U706	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G070	y	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U707	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G071	ykeeody	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U708	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G072	chey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U709	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G073	dal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U710	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G074	ody	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U711	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G075	airchy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U712	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G076	choky	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U713	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G077	ychey	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U714	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G078	chey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U715	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G079	doair	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U716	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G080	otaldal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U717	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G081	dair	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U718	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G082	chdy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U719	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G083	otoar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U720	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G084	ar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U721	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G085	chy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U722	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G086	qoteor	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U723	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G087	cho	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U724	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G088	qotair	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U725	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G089	chda	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U726	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G090	oteeal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U727	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G091	cheor	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U728	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G092	ar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U729	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G093	air	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U730	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G094	oteody	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U731	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G095	ytyd	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U732	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G096	a	FAMILY_RESOLVED	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U733	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G097	dchy	FAMILY_RESOLVED	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U734	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G098	otoly	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U735	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G099	okeodal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U736	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G100	oteoarar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U737	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G101	cheteeser	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U738	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G102	dair	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U739	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G103	chey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U740	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G104	okody	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U741	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G105	dal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U742	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G106	oteey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U743	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G107	oteey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U744	ASTRO_DIAGRAM	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G108	okeey	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	A3_LEFT_RADIAL_SLOT_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U745	ASTRO_DIAGRAM	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G109	sar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	A3_LEFT_RADIAL_SLOT_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U746	ASTRO_DIAGRAM	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G110	okeo	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	A3_LEFT_RADIAL_SLOT_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U747	ASTRO_DIAGRAM	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G111	dy	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	A3_LEFT_RADIAL_SLOT_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U748	ASTRO_DIAGRAM	f69v	f69v.6	F69_LEFT_WHEEL_NS	A3:G112	ochoyk	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	A3_LEFT_RADIAL_SLOT_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U749	ASTRO_DIAGRAM	f69v	f69v.7	F69_LEFT_WHEEL_NS	A3:G113	ykeey	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	A3_LEFT_RADIAL_SLOT_04	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U750	ASTRO_DIAGRAM	f69v	f69v.8	F69_LEFT_WHEEL_NS	A3:G114	ytory	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	A3_LEFT_RADIAL_SLOT_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U751	ASTRO_DIAGRAM	f69v	f69v.9	F69_LEFT_WHEEL_NS	A3:G115	oeesy	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	A3_LEFT_RADIAL_SLOT_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U752	ASTRO_DIAGRAM	f69v	f69v.10	F69_LEFT_WHEEL_NS	A3:G116	ytody	FAMILY_RESOLVED	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	A3_LEFT_RADIAL_SLOT_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U753	ASTRO_DIAGRAM	f69v	f69v.11	F69_LEFT_WHEEL_NS	A3:G117	okody	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	A3_LEFT_RADIAL_SLOT_08	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U754	ASTRO_DIAGRAM	f69v	f69v.12	F69_LEFT_WHEEL_NS	A3:G118	otody	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	A3_LEFT_RADIAL_SLOT_09	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U755	ASTRO_DIAGRAM	f69v	f69v.13	F69_LEFT_WHEEL_NS	A3:G119	okeal	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	A3_LEFT_RADIAL_SLOT_10	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U756	ASTRO_DIAGRAM	f69v	f69v.14	F69_LEFT_WHEEL_NS	A3:G120	okeod	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	A3_LEFT_RADIAL_SLOT_11	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U757	ASTRO_DIAGRAM	f69v	f69v.15	F69_LEFT_WHEEL_NS	A3:G121	oteeys	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	A3_LEFT_RADIAL_SLOT_12	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U758	ASTRO_DIAGRAM	f69v	f69v.16	F69_LEFT_WHEEL_NS	A3:G122	oteol	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	A3_LEFT_RADIAL_SLOT_13	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U759	ASTRO_DIAGRAM	f69v	f69v.17	F69_LEFT_WHEEL_NS	A3:G123	ykeydy	FAMILY_RESOLVED	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	A3_LEFT_RADIAL_SLOT_14	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
