unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de
U702	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G066	dy	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U703	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G067	chol	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U704	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G068	ykar	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U705	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G069	ol	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U706	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G070	y	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U707	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G071	ykeeody	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U708	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G072	chey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U709	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G073	dal	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U710	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G074	ody	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U711	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G075	airchy	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U712	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G076	choky	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U713	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G077	ychey	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ychey.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U714	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G078	chey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U715	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G079	doair	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U716	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G080	otaldal	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U717	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G081	dair	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U718	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G082	chdy	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U719	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G083	otoar	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U720	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G084	ar	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U721	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G085	chy	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U722	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G086	qoteor	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U723	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G087	cho	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U724	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G088	qotair	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U725	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G089	chda	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U726	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G090	oteeal	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U727	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G091	cheor	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U728	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G092	ar	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U729	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G093	air	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U730	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G094	oteody	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U731	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G095	ytyd	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U732	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G096	a	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest a.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U733	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G097	dchy	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest dchy.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U734	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G098	otoly	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U735	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G099	okeodal	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U736	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G100	oteoarar	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U737	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G101	cheteeser	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U738	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G102	dair	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U739	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G103	chey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U740	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G104	okody	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U741	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G105	dal	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U742	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G106	oteey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U743	ASTRO_DIAGRAM	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G107	oteey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	A3_RIGHT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U744	ASTRO_DIAGRAM	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G108	okeey	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	A3_LEFT_RADIAL_SLOT_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U745	ASTRO_DIAGRAM	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G109	sar	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	A3_LEFT_RADIAL_SLOT_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U746	ASTRO_DIAGRAM	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G110	okeo	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	A3_LEFT_RADIAL_SLOT_02	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U747	ASTRO_DIAGRAM	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G111	dy	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	A3_LEFT_RADIAL_SLOT_02	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U748	ASTRO_DIAGRAM	f69v	f69v.6	F69_LEFT_WHEEL_NS	A3:G112	ochoyk	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	A3_LEFT_RADIAL_SLOT_03	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U749	ASTRO_DIAGRAM	f69v	f69v.7	F69_LEFT_WHEEL_NS	A3:G113	ykeey	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	A3_LEFT_RADIAL_SLOT_04	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U750	ASTRO_DIAGRAM	f69v	f69v.8	F69_LEFT_WHEEL_NS	A3:G114	ytory	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	A3_LEFT_RADIAL_SLOT_05	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U751	ASTRO_DIAGRAM	f69v	f69v.9	F69_LEFT_WHEEL_NS	A3:G115	oeesy	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	A3_LEFT_RADIAL_SLOT_06	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U752	ASTRO_DIAGRAM	f69v	f69v.10	F69_LEFT_WHEEL_NS	A3:G116	ytody	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_RADIAL_SLOT_07: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ytody.	A3_LEFT_RADIAL_SLOT_07	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U753	ASTRO_DIAGRAM	f69v	f69v.11	F69_LEFT_WHEEL_NS	A3:G117	okody	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	A3_LEFT_RADIAL_SLOT_08	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U754	ASTRO_DIAGRAM	f69v	f69v.12	F69_LEFT_WHEEL_NS	A3:G118	otody	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	A3_LEFT_RADIAL_SLOT_09	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U755	ASTRO_DIAGRAM	f69v	f69v.13	F69_LEFT_WHEEL_NS	A3:G119	okeal	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	A3_LEFT_RADIAL_SLOT_10	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U756	ASTRO_DIAGRAM	f69v	f69v.14	F69_LEFT_WHEEL_NS	A3:G120	okeod	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	A3_LEFT_RADIAL_SLOT_11	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U757	ASTRO_DIAGRAM	f69v	f69v.15	F69_LEFT_WHEEL_NS	A3:G121	oteeys	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	A3_LEFT_RADIAL_SLOT_12	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U758	ASTRO_DIAGRAM	f69v	f69v.16	F69_LEFT_WHEEL_NS	A3:G122	oteol	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	A3_LEFT_RADIAL_SLOT_13	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U759	ASTRO_DIAGRAM	f69v	f69v.17	F69_LEFT_WHEEL_NS	A3:G123	ykeydy	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_RADIAL_SLOT_14: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ykeydy.	A3_LEFT_RADIAL_SLOT_14	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U760	ASTRO_DIAGRAM	f69v	f69v.18	F69_LEFT_WHEEL_NS	A3:G124	okeod	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	A3_LEFT_RADIAL_SLOT_15	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U761	ASTRO_DIAGRAM	f69v	f69v.19	F69_LEFT_WHEEL_NS	A3:G125	saral	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	A3_LEFT_RADIAL_SLOT_16	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U762	ASTRO_DIAGRAM	f69v	f69v.20	F69_LEFT_WHEEL_NS	A3:G126	saiir	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_RADIAL_SLOT_17: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest saiir.	A3_LEFT_RADIAL_SLOT_17	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
