entry	kind	working_meaning_de	composition	context_rule	status
loly@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	seihe den Holzabsud ab	L_WOOD+OLY_STRAIN_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytar@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hiervon die erste gekühlte Drogenfraktion	Y_REFERENCE+TAR_COLD_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lky@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge, leicht erhitzt	L_WOOD+KY_HOT_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
salshey@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Saatrohstoff bis zur mittleren Einweichstufe	SAL_SEED_RAW+SHEY_MOIST_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olkeedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdrogenansatz vollständig erhitzt und abgeschlossen	O_PREP+L_WOOD+K_HOT+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
solkeedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Saatgutansatz vollständig erhitzt	SOL_SEED_PREP+K_HOT+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
techedy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	kühle die vollständig getrocknete Droge ab	T_COLD+E_SEQUENCE+CHEDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chcthdy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	trockne die Krautdroge vollständig	CH_DRY+CTH_HERB+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheolkain@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze den getrockneten Drogenstoff auf Stufe II	CHEOL_DRY_MATERIAL+K_HOT+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
rolkeedy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze den Wurzelauszug vollständig	R_ROOT+OL_BASE+K_HOT+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ydair@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	davon zwei Teile der Fraktion	Y_REFERENCE+DAIR_MEASURED_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olpchdy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	fertiges Trockenpulver aus Holzdroge im Ansatz	O_PREP+L_WOOD+PCHDY_DRY_POWDER_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytas@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hierzu einen Teil kalte Droge	Y_REFERENCE+T_COLD+A_PART+S_DRUG	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
teody@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	kühle den Ansatz ab und schließe	T_COLD+E_MIDDLE+O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chokain@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze den Trockenansatz auf Stufe II	CH_DRY+O_PREP+K_HOT+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoeeeety@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	lasse den Ansatz vollständig abkühlen und ruhen	LEARNED_LONG_COOL_REST_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoeey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm die Endportion hinzu	LEARNED_END_PORTION_ADD_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
opol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Pulveransatz	O_PREP+POL_POWDER_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chean@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	leicht angetrocknete Droge	CH_DRY+E_MIDDLE+A+N_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheain@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Droge bis zur Trockenstufe II	CH_DRY+E_MIDDLE+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chodey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	Trockenansatz bis zur mittleren Stufe fertigstellen	CHO_DRY_PREP+DEY_MIDDLE_FINISH	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okam@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß heißen Ansatzes	O_PREP+K_HOT+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ctheor@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Portion Krautdroge	CTH_HERB+E_MIDDLE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ajy@GDT664_AJY_ACTION_NONE	PRACTICAL_RENDERING_CARD	fülle ein Bündel ab und schließe	AJY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
chcthdy@GDT664_CHCTHDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	trockne die Krautdroge vollständig	CHCTHDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
cheky@GDT664_CHEKY_ACTION_NONE	PRACTICAL_RENDERING_CARD	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHEKY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
cheolchey@GDT664_CHEOLCHEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	trockenen Drogenstoff bis Mittelstufe nachtrocknen	CHEOLCHEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
cheolkain@GDT664_CHEOLKAIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitze den getrockneten Drogenstoff auf Stufe II	CHEOLKAIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
chkaly@GDT664_CHKALY_ACTION_NONE	PRACTICAL_RENDERING_CARD	Rohdroge I leicht trocknen und erhitzen	CHKALY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
chodey@GDT664_CHODEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	Trockenansatz bis zur mittleren Stufe fertigstellen	CHODEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
chokain@GDT664_CHOKAIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitze den Trockenansatz auf Stufe II	CHOKAIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
chyty@GDT664_CHYTY_ACTION_NONE	PRACTICAL_RENDERING_CARD	nach dem Trocknen leicht kühlen	CHYTY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_DRY_ACTION_NONE	PRACTICAL_RENDERING_CARD	trockne Folgendes:	CH_DRY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_READER_MERGE_RIGHT_KNOWN_chal	PRACTICAL_RENDERING_CARD	Rohstoff I, trocken am Gradanfang	CH_READER_MERGE_RIGHT_KNOWN:chal	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_READER_MERGE_RIGHT_KNOWN_char	PRACTICAL_RENDERING_CARD	Trockenfraktion I	CH_READER_MERGE_RIGHT_KNOWN:char	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_READER_MERGE_RIGHT_KNOWN_chdar	PRACTICAL_RENDERING_CARD	abgemessene Trockenfraktion I, Anfangsstufe	CH_READER_MERGE_RIGHT_KNOWN:chdar	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_READER_MERGE_RIGHT_KNOWN_chy	PRACTICAL_RENDERING_CARD	angetrocknet	CH_READER_MERGE_RIGHT_KNOWN:chy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ch@GDT664_CH_READER_MERGE_RIGHT_NOVEL_chkar	PRACTICAL_RENDERING_CARD	trockne heiße Drogenfraktion I	CH_READER_MERGE_RIGHT_NOVEL:chkar	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
cthod@GDT664_CTHOD_ACTION_NONE	PRACTICAL_RENDERING_CARD	gieße den Krautansatz ab	CTHOD_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
dykshy@GDT664_DYKSHY_ACTION_NONE	PRACTICAL_RENDERING_CARD	danach heiß anfeuchten	DYKSHY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
dytain@GDT664_DYTAIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	danach auf Kühlstufe II	DYTAIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
dytchor@GDT664_DYTCHOR_ACTION_NONE	PRACTICAL_RENDERING_CARD	danach eine kalt-trockene Drogenportion	DYTCHOR_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ycheo@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	nimm hierzu den Trockenansatz	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ycheodain@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	nimm hierzu zwei Dosen Trockenansatz	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ychklkaiin@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	nimm Holzdroge, trockne und erhitze sie auf Stufe III	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ykain@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	erhitze hiervon auf Stufe II	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ykar@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	nimm hiervon die erste erhitzte Drogenfraktion	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ykeedar@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	erhitze hiervon die erste Fraktion vollständig	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
yshey@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	weiche hiervon bis zur mittleren Stufe ein	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ytar@GDT664_ENTRY_WHOLE_NONE	PRACTICAL_RENDERING_CARD	nimm hiervon die erste gekühlte Drogenfraktion	ENTRY_WHOLE:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
ked@GDT664_KED_ACTION_NONE	PRACTICAL_RENDERING_CARD	Erhitzung auf Mittelstufe abgeschlossen	KED_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
air@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[Fraktion-II-Zeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
arol@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[Grundauszug, Fraktion I-Zeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
daiindy@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[drei Maße, abgeteilt und abgeschlossen-Zeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[Ansatzzeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
olkeedy@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[Holzdrogenansatz vollständig erhitzt und abgeschlossen-Zeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
opol@GDT664_LABEL_SIGLUM_NONE	PRACTICAL_RENDERING_CARD	[Pulveransatz-Zeichen]	LABEL_SIGLUM:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
loly@GDT664_LOLY_ACTION_NONE	PRACTICAL_RENDERING_CARD	seihe den Holzabsud ab	LOLY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
m@GDT664_M_HANDFUL_NONE	PRACTICAL_RENDERING_CARD	eine Handvoll	M_HANDFUL:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
m@GDT664_M_READER_MERGE_LEFT_KNOWN_cthom	PRACTICAL_RENDERING_CARD	eine Handvoll Blatt- oder Krautansatz	M_READER_MERGE_LEFT_KNOWN:cthom	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
m@GDT664_M_READER_MERGE_LEFT_NOVEL_alom	PRACTICAL_RENDERING_CARD	eine Handvoll alo	M_READER_MERGE_LEFT_NOVEL:alom	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
m@GDT664_M_READER_MERGE_LEFT_NOVEL_dalm	PRACTICAL_RENDERING_CARD	eine Handvoll abgemessene Rohstoffmenge I	M_READER_MERGE_LEFT_NOVEL:dalm	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
od@GDT664_OD_ACTION_NONE	PRACTICAL_RENDERING_CARD	miss vom Ansatz ab	OD_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
oin@GDT664_OIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	bereite einen zweiten Ansatz	OIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
okeoteey@GDT664_OKEOTEEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitzten Ansatz bis zur Kühlendstufe bringen	OKEOTEEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
oo@GDT664_OO_ACTION_NONE	PRACTICAL_RENDERING_CARD	setze ein zweites Mal an	OO_ACTION:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_FREE_ANSATZWASSER_NONE	PRACTICAL_RENDERING_CARD	Ansatzwasser	O_FREE_ANSATZWASSER:NONE	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_BOTH_NOVEL_kocheor	PRACTICAL_RENDERING_CARD	k im Ansatz mit trockener Drogenteil	O_READER_MERGE_BOTH_NOVEL:kocheor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_BOTH_NOVEL_lolkeees	PRACTICAL_RENDERING_CARD	Pfund / Gewichtseinheit im Ansatz mit lkeees	O_READER_MERGE_BOTH_NOVEL:lolkeees	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_BOTH_NOVEL_oxor	PRACTICAL_RENDERING_CARD	ox im Ansatz mit r	O_READER_MERGE_BOTH_NOVEL:oxor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_BOTH_NOVEL_shoteeody	PRACTICAL_RENDERING_CARD	sh im Ansatz mit teeody	O_READER_MERGE_BOTH_NOVEL:shoteeody	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_BOTH_NOVEL_sokchol	PRACTICAL_RENDERING_CARD	s im Ansatz mit kchol	O_READER_MERGE_BOTH_NOVEL:sokchol	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_LEFT_NOVEL_cholo	PRACTICAL_RENDERING_CARD	Trockengut im Ansatz	O_READER_MERGE_LEFT_NOVEL:cholo	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oaiin	PRACTICAL_RENDERING_CARD	Ansatzmenge III	O_READER_MERGE_RIGHT_KNOWN:oaiin	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oal	PRACTICAL_RENDERING_CARD	Rohstoff I im Ansatz	O_READER_MERGE_RIGHT_KNOWN:oal	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oar	PRACTICAL_RENDERING_CARD	Drogenfraktion I im Ansatz	O_READER_MERGE_RIGHT_KNOWN:oar	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_ochedy	PRACTICAL_RENDERING_CARD	Ansatz aus getrockneter Droge, abgeschlossen	O_READER_MERGE_RIGHT_KNOWN:ochedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_ockhy	PRACTICAL_RENDERING_CARD	Ansatz eines Arzneikompositums am Gradanfang	O_READER_MERGE_RIGHT_KNOWN:ockhy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_octhey	PRACTICAL_RENDERING_CARD	Krautzubereitung, Form I	O_READER_MERGE_RIGHT_KNOWN:octhey	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_odain	PRACTICAL_RENDERING_CARD	Zubereitungsdosis II	O_READER_MERGE_RIGHT_KNOWN:odain	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okaiin	PRACTICAL_RENDERING_CARD	Ansatz auf Heizstufe III	O_READER_MERGE_RIGHT_KNOWN:okaiin	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okal	PRACTICAL_RENDERING_CARD	Rohstoff I, leicht erhitzt im Ansatz	O_READER_MERGE_RIGHT_KNOWN:okal	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okam	PRACTICAL_RENDERING_CARD	ein Maß heißen Ansatzes	O_READER_MERGE_RIGHT_KNOWN:okam	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okchan	PRACTICAL_RENDERING_CARD	heiß-trockener Ansatz, Grad I	O_READER_MERGE_RIGHT_KNOWN:okchan	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okchy	PRACTICAL_RENDERING_CARD	heiß-trockener Ansatz am Anfang des Grades	O_READER_MERGE_RIGHT_KNOWN:okchy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okedy	PRACTICAL_RENDERING_CARD	Ansatz bis zur mittleren Heizstufe, abgeschlossen	O_READER_MERGE_RIGHT_KNOWN:okedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okeedy	PRACTICAL_RENDERING_CARD	Ansatz auf Heizendstufe abgeschlossen	O_READER_MERGE_RIGHT_KNOWN:okeedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okeey	PRACTICAL_RENDERING_CARD	Ansatz auf Heizendstufe	O_READER_MERGE_RIGHT_KNOWN:okeey	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okey	PRACTICAL_RENDERING_CARD	Ansatz bis zur mittleren Heizstufe	O_READER_MERGE_RIGHT_KNOWN:okey	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_okor	PRACTICAL_RENDERING_CARD	heiße Drogenportion im Ansatz	O_READER_MERGE_RIGHT_KNOWN:okor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oky	PRACTICAL_RENDERING_CARD	leicht erhitzter Ansatz	O_READER_MERGE_RIGHT_KNOWN:oky	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_ol	PRACTICAL_RENDERING_CARD	Grundansatz	O_READER_MERGE_RIGHT_KNOWN:ol	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_olaiin	PRACTICAL_RENDERING_CARD	Drogenstoff, drei Teile	O_READER_MERGE_RIGHT_KNOWN:olaiin	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_olkaiin	PRACTICAL_RENDERING_CARD	heiße Drogenbasis, Stufe III	O_READER_MERGE_RIGHT_KNOWN:olkaiin	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_olkeedy	PRACTICAL_RENDERING_CARD	Holzdrogenansatz vollständig erhitzt und abgeschlossen	O_READER_MERGE_RIGHT_KNOWN:olkeedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_olshedy	PRACTICAL_RENDERING_CARD	Holzdroge im Ansatz vollständig eingeweicht	O_READER_MERGE_RIGHT_KNOWN:olshedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_olsheedy	PRACTICAL_RENDERING_CARD	vollständig eingeweichtes Drogenmaterial, fertig	O_READER_MERGE_RIGHT_KNOWN:olsheedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oor	PRACTICAL_RENDERING_CARD	Drogenportion im Ansatz	O_READER_MERGE_RIGHT_KNOWN:oor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_or	PRACTICAL_RENDERING_CARD	Drogenportion	O_READER_MERGE_RIGHT_KNOWN:or	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_oraiin	PRACTICAL_RENDERING_CARD	Portion III	O_READER_MERGE_RIGHT_KNOWN:oraiin	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_otchey	PRACTICAL_RENDERING_CARD	kalt-trockener Ansatz in der Mitte des Grades	O_READER_MERGE_RIGHT_KNOWN:otchey	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_otchor	PRACTICAL_RENDERING_CARD	kalt-trockene Drogenportion im Ansatz	O_READER_MERGE_RIGHT_KNOWN:otchor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_otchy	PRACTICAL_RENDERING_CARD	kalt-trockener Ansatz am Anfang des Grades	O_READER_MERGE_RIGHT_KNOWN:otchy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_KNOWN_otshedy	PRACTICAL_RENDERING_CARD	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	O_READER_MERGE_RIGHT_KNOWN:otshedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_octhedy	PRACTICAL_RENDERING_CARD	Ansatz mit cthedy	O_READER_MERGE_RIGHT_NOVEL:octhedy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_oeeockhy	PRACTICAL_RENDERING_CARD	Ansatz mit eeockhy	O_READER_MERGE_RIGHT_NOVEL:oeeockhy	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_ofychey	PRACTICAL_RENDERING_CARD	Ansatz mit fychey	O_READER_MERGE_RIGHT_NOVEL:ofychey	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_okald	PRACTICAL_RENDERING_CARD	Ansatz mit kald	O_READER_MERGE_RIGHT_NOVEL:okald	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_okalol	PRACTICAL_RENDERING_CARD	Ansatz mit heißer Rohstoff der ersten Klasse	O_READER_MERGE_RIGHT_NOVEL:okalol	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_okchdar	PRACTICAL_RENDERING_CARD	Ansatz mit kchdar	O_READER_MERGE_RIGHT_NOVEL:okchdar	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_okchochor	PRACTICAL_RENDERING_CARD	Ansatz mit kchochor	O_READER_MERGE_RIGHT_NOVEL:okchochor	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
o@GDT664_O_READER_MERGE_RIGHT_NOVEL_okeeal	PRACTICAL_RENDERING_CARD	Ansatz mit keeal	O_READER_MERGE_RIGHT_NOVEL:okeeal	exact occurrence context; reader join where named	NEW_V41_CONTEXT_RENDER
