replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A03572	G399-A03572	f83r	BIOLOGICAL	P1009-S573	P912-E1655	saii	AIIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03573	G399-A03573	f83r	BIOLOGICAL	P1009-S573	P912-E1656	techedy	E	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03574	G399-A03574	f83r	BIOLOGICAL	P1009-S573	P912-E1656	techedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03575	G399-A03575	f83r	BIOLOGICAL	P1009-S574	P912-E1658	okeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03576	G399-A03576	f83r	BIOLOGICAL	P1009-S575	P912-E1659	ldy	L	OWNER_ONLY	OWNER	L_AIR__OWNER_ONLY	L_AIR_RIGHT_FALLBACK	L::OWNER_ONLY::OWNER::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__OWNER_ONLY::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	UNTYPED_MICRO	f75r|f76r|f77r	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03577	G399-A03577	f83r	BIOLOGICAL	P1009-S576	P912-E1660	cheol	E	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03578	G399-A03578	f83r	BIOLOGICAL	P1009-S576	P912-E1660	cheol	L	SAME_CARD_LEFT_ACTION	CH	L_AIR__SAME_CARD_LEFT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_LEFT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03579	G399-A03579	f83r	BIOLOGICAL	P1009-S576	P912-E1661	qokchedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03580	G399-A03580	f83r	BIOLOGICAL	P1009-S576	P912-E1662	lchedy	L	SAME_CARD_RIGHT_ACTION	CHD	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::CHD::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f77r|f81v|f82r|f88v	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03581	G399-A03581	f83r	BIOLOGICAL	P1009-S577	P912-E1663	qokey	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03582	G399-A03582	f83r	BIOLOGICAL	P1009-S577	P912-E1663	qokey	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03583	G399-A03583	f83r	BIOLOGICAL	P1009-S577	P912-E1664	sy	Y	PREVIOUS_CARD_ACTION	OK	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f18r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03584	G399-A03584	f83r	BIOLOGICAL	P1009-S577	P912-E1666	aiin	AIIN	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03585	G399-A03585	f83r	BIOLOGICAL	P1009-S577	P912-E1667	sheekchy	EE	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03586	G399-A03586	f83r	BIOLOGICAL	P1009-S577	P912-E1667	sheekchy	Y	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03587	G399-A03587	f83r	BIOLOGICAL	P1009-S577	P912-E1668	qokey	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03588	G399-A03588	f83r	BIOLOGICAL	P1009-S577	P912-E1668	qokey	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03589	G399-A03589	f83r	BIOLOGICAL	P1009-S577	P912-E1669	sain	AIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f67r2|f75r|f76r|f77r|f82r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03590	G399-A03590	f83r	BIOLOGICAL	P1009-S577	P912-E1670	shky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03591	G399-A03591	f83r	BIOLOGICAL	P1009-S577	P912-E1671	lchedy	L	SAME_CARD_RIGHT_ACTION	CHD	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::CHD::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f77r|f81v|f82r|f88v	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03592	G399-A03592	f83r	BIOLOGICAL	P1009-S578	P912-E1672	dolshed	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03593	G399-A03593	f83r	BIOLOGICAL	P1009-S578	P912-E1673	qokchy	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03594	G399-A03594	f83r	BIOLOGICAL	P1009-S578	P912-E1674	saiin	AIIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03595	G399-A03595	f83r	BIOLOGICAL	P1009-S578	P912-E1675	cheky	E	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03596	G399-A03596	f83r	BIOLOGICAL	P1009-S578	P912-E1675	cheky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03597	G399-A03597	f83r	BIOLOGICAL	P1009-S578	P912-E1676	okeeol	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03598	G399-A03598	f83r	BIOLOGICAL	P1009-S578	P912-E1677	okain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f75r|f76r|f77r|f81v|f82r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03599	G399-A03599	f83r	BIOLOGICAL	P1009-S578	P912-E1678	chdy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03600	G399-A03600	f83r	BIOLOGICAL	P1009-S578	P912-E1679	sor	OR	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f67r2|f72r|f75r|f76r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03601	G399-A03601	f83r	BIOLOGICAL	P1009-S578	P912-E1680	aiin	AIIN	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03602	G399-A03602	f83r	BIOLOGICAL	P1009-S578	P912-E1681	shy	Y	INHERITED_ACTION	S	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::S::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f17r|f56r|f67r2|f72r|f76r|f82r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03603	G399-A03603	f83r	BIOLOGICAL	P1009-S578	P912-E1682	shey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03604	G399-A03604	f83r	BIOLOGICAL	P1009-S578	P912-E1682	shey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03605	G399-A03605	f83r	BIOLOGICAL	P1009-S578	P912-E1683	lshedy	L	SAME_CARD_RIGHT_ACTION	SH	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::SH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f75r|f76r|f77r|f81v|f82r|f88r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03606	G399-A03606	f83r	BIOLOGICAL	P1009-S578	P912-E1683	lshedy	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03607	G399-A03607	f83r	BIOLOGICAL	P1009-S579	P912-E1684	qoky	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03608	G399-A03608	f83r	BIOLOGICAL	P1009-S579	P912-E1686	lkedy	L	SAME_CARD_RIGHT_ACTION	K	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f81v|f82r|f88v|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03609	G399-A03609	f83r	BIOLOGICAL	P1009-S579	P912-E1686	lkedy	E	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03610	G399-A03610	f83r	BIOLOGICAL	P1009-S580	P912-E1687	lchedy	L	SAME_CARD_RIGHT_ACTION	CHD	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::CHD::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f77r|f81v|f82r|f88v	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03611	G399-A03611	f83r	BIOLOGICAL	P1009-S581	P912-E1689	shedy	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03612	G399-A03612	f83r	BIOLOGICAL	P1009-S582	P912-E1690	or	OR	OWNER_ONLY	OWNER	ARG_GRADE__OWNER_ONLY	OWNER_CONTEXT	OR::OWNER_ONLY::OWNER::NONE::SINGLE::OWNER_CONTEXT	OR::ARG_GRADE__OWNER_ONLY::OWNER_CONTEXT	EXACT_TYPED_HEAD	UNTYPED_MICRO	f76r|f77r|f81v	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
