component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
S+O+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · VARIANTE · STUFE	8620498ba560e82ecc1bdc344989b1704c043aa75a6c06b15a8899534673139b	f2f0b1496265e90ac6728a2c0ee7fbfc9018b93de49394b0145d43382c70d0e7	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+M_LOCAL	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · HIER	cd56d2c6ee64f229c397fc104cf52066b132e5d1a9d2bb5bbf24509decc62c67	001681f77bc86628c13bac4dec991bfd8bf6a1806ff68b66ce3d7f36c2b3178f	COLLISION0081	NONE	DUAL_CHANNEL_UNIQUE
S+O+SH+O	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · HALTEN · AUSFÜHRUNG	07d0d29b94cffce2ef574ed562734a5fbbaf37487589692e1819baee4c35ac6c	9ab95888629322448cd0fba021f3d78e7761ad3419b70b617e1f3c5dfe9486a3	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+Y	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · POSTEN	4ef5abe2b2dc2859f9c0cd4ced98adbbf07b73e054d8e1142a6d265e8cf8c6c7	79a0207abc1df4b3f849b68605a3f80cd0ba9b0e8b8c82bc2d40c9a40224dbea	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OK+CH+EE+Y	T0_EXACT_OBSERVED	WÄHLEN · SETZEN · NEHMEN · GRAD II · POSTEN	c1a35c5be3834d068ef9275a99598e0672abdf0349b24f2b6bd4a428a3a84d08	e8de7712368659a6f0c4a89d22773f90e3b35ff7cefee3c26a1a00f7fa1aec13	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OK+E+O+D_ADDR+AIIN	T0_EXACT_OBSERVED	WÄHLEN · SETZEN · GRAD I · AUSFÜHRUNG · HIER · WERT	d1a7e09e9540007b8249511d9aaf05dc123341c007e79b3fbeaa13940a2dedc4	ae2c71f2efb0cb11abb04ea98eb6287b05c17e15a688f37de9ef722e97a47cfc	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OK+EE+DY	T0_EXACT_OBSERVED	WÄHLEN · SETZEN · GRAD II · SCHLUSS	e02f3c9e34a055f7fd256c3372c1a97481fb283fd2342a2231350f9c40dfabe0	9f765a4ee5de2d66a98a556d49d9a11c77ecec1eb60aa87a10f1c21dfbd8659d	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OL+AR+OL	T0_EXACT_OBSERVED	WÄHLEN · FORTSETZEN · AUSGANG · FORTSETZEN	b8606809aae79a87545d2db84f481ba5197bcb81b3906c65092a5c04f90d9414	b6edfb4cb217ff1fa7f24f5e2caedc821360edf1ecc203c5da602a09a7bb80b8	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OL+CH+K+AL	T0_EXACT_OBSERVED	WÄHLEN · FORTSETZEN · NEHMEN · GEBEN · ZIELORT	0499b19dc332f793195241b6f1776b97624fb84c27a4f36cf90f893af19d5c7e	ae50a158c91d8990b6df39ee8395a2a12ae59ca7d657a0a331f2f13f9c8e9269	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OL+CHD+Y	T0_EXACT_OBSERVED	WÄHLEN · FORTSETZEN · BEARBEITEN · POSTEN	372ea9c967a9a95218cf30b31bc0ff35b03f30cf0aeffe1057e132739d1f88bd	71a5125942527e6c6b8d4b84c2db4b75dc9eee911f162300fcc1c1c2fb5c301d	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OL+D_ADDR+Y	T0_EXACT_OBSERVED	WÄHLEN · FORTSETZEN · HIER · POSTEN	2637b4b710be1c0a9daa0ef09f9af866fadcbf26c3086459cab827093058db1e	9757b5311367a1f3b795346e3cf1eabc6593a5e9bbb5df434985505a1105725c	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OL+SH+E	T0_EXACT_OBSERVED	WÄHLEN · FORTSETZEN · HALTEN · GRAD I	772c3313f9bcaff74c1980fcdc5bec2aead22c53eee6534b6279de6f87ef1dc0	b114f73a8ad65a497ffd96154520e73d349227c4dde1315c710211f0ee525bae	COLLISION0095	NONE	DUAL_CHANNEL_UNIQUE
S+OR	T0_EXACT_OBSERVED	WÄHLEN · EINHEIT	8fc4a48c4ae33f388f04a62f7c8d467fe487be2da97df0423ffbb75a23d8b9be	cbf801bbdb4e4758d3812cce51cd4e88046aacf5fca370ac4ac00cbf27e64aa2	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OR+AIIN+R	T0_EXACT_OBSERVED	WÄHLEN · EINHEIT · WERT · MARKIEREN	ce2ceefe2edf278b78e50320f5629953c92dd6fcadcc07c6518c9a4cd8c328eb	73736a6f0820a9125d465a8de62841d5c1208073f35c4fe14c2c4f831a826738	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OR+SH+Y	T0_EXACT_OBSERVED	WÄHLEN · EINHEIT · HALTEN · POSTEN	d1424aa2bd401b17efb02068903206d1c7616f84e5fb9a4eed3ad6d65778cc5e	78b3ad126c48666ec9a0ec203fd7fa8d3b3f81d31a18a431412b5d8a678ff550	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OR+Y	T0_EXACT_OBSERVED	WÄHLEN · EINHEIT · POSTEN	bab8c78c440c6bb8fed4a39c17f44c6609f9902860d33b5f5bcb236041d7ebdb	d5fd65ea3c3c7d65e88965d75c2ec848f9d8a01eaf1fc465e5314d02ed8b1d95	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+AIIN	T0_EXACT_OBSERVED	WÄHLEN · DANACH · WERT	2da73fd02ff0eff8031941cb3aa20a4b188e9e1905fa944ed8815681f7e4fe2c	0d389bd70ca0aab1c0659383cf58f47b78cba6d6c1bbf8175f6f5851111fee65	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+AIN	T4_NARROW_APPENDIX	WÄHLEN · DANACH · ANTEIL	79ee65bc671666322fe3ddb159db9669d5de27a7988f7394972bd26983f45a1e	e58df2772f0a9b9ba10e89cc739b508b1ad7de2397f2bb4c670e60036523a4bc	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+E+OL	T0_EXACT_OBSERVED	WÄHLEN · DANACH · GRAD I · FORTSETZEN	da6d7ad88d8e92ed4ed27731a116ab969a834863b77511f70be207dea848423e	e37d5259509125ec0768c7cc987f8ea61bc35ceb72f332ef0043be3bfb1d3d42	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+O+D_ADDR+AN	T0_EXACT_OBSERVED	WÄHLEN · DANACH · AUSFÜHRUNG · HIER · KLASSE	511215e8e08b7bc636bbcd6e77173ee84f656410c5e2c2309d4e40128ea520f7	50b54b6b9230e31c4b749bbc83c662fa302ab0bb978250b06f8000fb5f1af482	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+OR	T4_NARROW_APPENDIX	WÄHLEN · DANACH · EINHEIT	13c2ba98326f9c647d127ae16034a7cbf4a1be09e095a12098f49cb7db3d28b9	9bd3e0aba4bc46943f7733e804741afd0bc9aa62c06f5221d9f0991600787484	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+OT+Y	T0_EXACT_OBSERVED	WÄHLEN · DANACH · POSTEN	b8099eb84fdc10bf8560fcdb664435b410e2f47c063016c5b18610fcc9ca325e	463e5a9965d62e1aac26e71d5f663fb679ae0891bb8bb16e8bf933278e8df353	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+P+AL	T4_NARROW_APPENDIX	WÄHLEN · EINSETZEN · ZIELORT	f47711417933fd81041c777a04566c6fede79bdfcf6c39544ac24de1813c4ad6	4979b2c2697b98c3cedf02f75b969a6778f395b3d9b20a3f130d4e9a2b4a841d	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+SH+E+CH+K+Y	T0_EXACT_OBSERVED	WÄHLEN · HALTEN · GRAD I · NEHMEN · GEBEN · POSTEN	2d3f4e0185fe46f367b03f704f0df0ffc70c35fb85f0420e59adb7ef1bdb686d	5b7e3c2a734cee09d9b3723763435d477a422d0d61626623029d80fc0e3634f6	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+SH+E+DY	T0_EXACT_OBSERVED	WÄHLEN · HALTEN · GRAD I · SCHLUSS	9d969951573037aee0e3122346262fe77777ce12917ff9f63309009fb70db04d	8db0288da4ef0d9735f64e0e89068873778c9ea20a3c03f45cca8141276fde5c	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+SH+E+OL	T0_EXACT_OBSERVED	WÄHLEN · HALTEN · GRAD I · FORTSETZEN	772c3313f9bcaff74c1980fcdc5bec2aead22c53eee6534b6279de6f87ef1dc0	be07573e745360aa91d5381c82a4ec78d43ae32a41cd9753f02e4b788bd3d893	COLLISION0095	NONE	DUAL_CHANNEL_UNIQUE
S+SH+E+Y	T0_EXACT_OBSERVED	WÄHLEN · HALTEN · GRAD I · POSTEN	e9302055262137e147d1e52983daf15d0cc58c2e8e9b7184a46151b0daf77a8c	747de92b6914000e43e0f6bb8bfdee4512ba54de5610d9a6db5ebb637a502a45	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	WÄHLEN · HALTEN · AUSFÜHRUNG · VERBINDUNG · HALTEN · GRAD I · NEHMEN · EINSTELLEN · POSTEN	5a447563bcdc2cfef3b01a56dbc0c02ae998cb6c883875c40d535ccb07b5edad	27afc91580fbf17ba5558f330f5a4f4df9b7f11df21e0c5343178710fd249c76	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+Y	T2_FUTURE_STRONG	WÄHLEN · POSTEN	a021efafa66eb1dcfc0f4b29cdd3f41c169212fcf031069d16934fc96968f549	7f5116fcb4e5995c941ac07c007934b2f304d9e7d362860fac3eab3bd8206e2f	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+Y+IIN+R	T0_EXACT_OBSERVED	WÄHLEN · POSTEN · STUFE · MARKIEREN	47fe2e0fd20a3aeb6c672ef81355c211a74459688a3e2c530858e01ab47e61ec	fa676101a62484a0f6170b04a05f67eeeb511608235b979fc30784e508be3c43	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH	T0_EXACT_OBSERVED	HALTEN	ed9cbb620b865aaef6f7b3028691fb02d06a9cfcabc9d69b3bf1fd4fbc77ed4b	1c8067f88c792b22b1ba3d1ff70f70eeeea3118b92d944dbf4da745b79e35ad7	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+AIIN	T0_EXACT_OBSERVED	HALTEN · WERT	9df6617c94f9689d8e7c185badbd8a1f63edfc1a4349b6ecb0315979dfd21360	7d771ec106d8373d92abd67950d1c269e527e807c9816cea7fbaa12e4bf40cd8	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+AIN	T1_FUTURE_HIGH	HALTEN · ANTEIL	bff2c3bdef8c73239607911efb6c3d1b107f486495c9e1ac9be98e8e27429108	bc7aadd02f6351600135bf50d300b2ec7d8eabe2fd68ea097863d89a3512297d	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+AIR	T2_FUTURE_STRONG	HALTEN · BAHN	83449939eb2f1584c79388af4049dbcf238d240023b5a4cd628ee1e78a742154	b7592a07862b0a9c240de83a5e8ba2abcf5a743f487f1c3a02cc51d4e602ca6b	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+AL	T0_EXACT_OBSERVED	HALTEN · ZIELORT	70e2f908e4f1a6a694de47db636b0902f103a9cb813be01be778d65241194f02	8659683f51d7de0b7596a5c20b63e797c40f042e30a594f211c996bef4b0c67b	COLLISION0021	NONE	DUAL_CHANNEL_UNIQUE
SH+AR	T0_EXACT_OBSERVED	HALTEN · AUSGANG	6bbbd0fa2b860dd35f0f54f1e4bd465010703660cad7d495c28ed0e3c703c70c	8ddbf6d9292464047652240f3c46de62828799c2ac264d00185a0f2986231126	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+K+E+DY	T0_EXACT_OBSERVED	HALTEN · NEHMEN · GEBEN · GRAD I · SCHLUSS	1dc50acdb87e5ec0f43e1cbf115070c18e73349ac13be042250a12f6008473e6	edb8d336a37f91803d55301a4193a50a78e029ea0330e59fa94070fc6ebda207	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+K+E+Y	T0_EXACT_OBSERVED	HALTEN · NEHMEN · GEBEN · GRAD I · POSTEN	563dec4666ac45758cfe3d64694758a90ace11e1e8499b2374c522b460b01762	17d47ad76f5039bcf52c67c2a705644389e0df90f9df37013fe263fa54155085	COLLISION0096	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+K+Y	T0_EXACT_OBSERVED	HALTEN · NEHMEN · GEBEN · POSTEN	29be7116b31cd10dc9c4bfe822a4d457d2cb4b8a54be20802d79685175f51f2c	7ee2e3108d271787b508eaf9c97b6af82a0a6675ac8746ecf6617c9d6524ceb5	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+T+AIIN	T0_EXACT_OBSERVED	HALTEN · NEHMEN · EINSTELLEN · WERT	38d6c46a218a7c0e3215bc7b8e8d0397249b747d23d1007cccc1d548d43e94d2	132efc55863e567c153a6e0fffb3e3c0c572f6cd99f53588bcc868562f789c9c	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+T+AIN	T4_NARROW_APPENDIX	HALTEN · NEHMEN · EINSTELLEN · ANTEIL	e70b38e8bc10703eb6189b6fbf48aa11d02aa0c49b69f8373eaceebdbca5eeb8	de371832a918811bc11fd01f3cdef7c081ef530a05cf81ee0677f2369e653774	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+T+E+Y	T0_EXACT_OBSERVED	HALTEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	4e5df979a1d74f815c477193e3136d998cf07ab761c312a621f324955830d4a3	eaa7eb41c9989ae4dafaa0154a8192bc04599bf437eaec04bd4da6a6cea6d736	COLLISION0097	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+T+OR	T4_NARROW_APPENDIX	HALTEN · NEHMEN · EINSTELLEN · EINHEIT	da7c513f5db8c4bd0401354eb76f184d72e7c8ef94c925330bf5c8c39407f570	a7d2e671a0d7cbc927ca2c6f82f0abaa6910cae287c9f7c0e3376aa373161e2c	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+CH+T+Y	T0_EXACT_OBSERVED	HALTEN · NEHMEN · EINSTELLEN · POSTEN	5ead54338d37d7c770d3b9bfb715dcbd16dc421278374bf0a797e5b9d87fbb63	8ab0393d5a38d6c7955142e5054802e20dad84a830037f9e3f1ba2368cab50e2	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+DY	T0_EXACT_OBSERVED	HALTEN · SCHLUSS	dfab9b1b2b4d72e68bacc07f6184039a25ff6c8c64d3c50f0d9c9da0ad38a980	42854d933e286d9cfdff889751ba9d85acc8cc80c187c0237973d26c414e4845	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+D_ADDR+Y	T0_EXACT_OBSERVED	HALTEN · HIER · POSTEN	3b3e25ab790e427397ac2115ea2d99099b63234df2df43f14bd586a1fd9c67c2	283f0655f7e0fe5120a979577ae0debfb2fd9e3c2d27127b03dc85b1703ed4e2	COLLISION0062	NONE	DUAL_CHANNEL_UNIQUE
SH+E	T0_EXACT_OBSERVED	HALTEN · GRAD I	cbb49014a9ce422d9d0f187c30b7a4e6bc4437ecbbb230323573784fe49c8ddf	ebeaba779e2702e76f4f2a1bee0cdf5cc2a6d14df040f640b6351b7d3e0d7a80	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AIIN	T0_EXACT_OBSERVED	HALTEN · GRAD I · WERT	56040436d798d5639c97c01b810d5a98927fa0dd889d98f6ec1a058c23c44e4b	bfe89c50868daa43411907fe2d0809b12fc0a3cc61246e9e5dcb619d18bbdb14	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AIN	T0_EXACT_OBSERVED	HALTEN · GRAD I · ANTEIL	61907f47aab8d16a3d8a170f0f0c05aa84cc8adf022c4876f1c26c285f670599	3f367714e9f39bea0ceb80684887abf4177e8453f2498e1a1b749d25ba5f7be7	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AIR	T4_NARROW_APPENDIX	HALTEN · GRAD I · BAHN	21ed3c8784ee0e2d8c05f214a7a5e31bd1576f3549304bbd8166b790eb5cb4e2	bf6d6405e977976d439c034690311cfc17f88f7b45c71f2ae4036d6a0deba572	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AL	T0_EXACT_OBSERVED	HALTEN · GRAD I · ZIELORT	1822bf723f4f612626e50c35d0567e611f20270c355ddec2a0ba55a1a8ac43c4	114b29683ab969d750fd13b0ec7c23e2d51df106fff877174eed80a05a0099aa	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AL+OL	T0_EXACT_OBSERVED	HALTEN · GRAD I · ZIELORT · FORTSETZEN	2a4386375256e229860050d04728734085f7d72c00ac893a36b0b2c30ea52e6f	cc3429c72d654e44820e26a1cd2c86f386d62fe3207115ec075eb5094e49e083	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AL+S	T0_EXACT_OBSERVED	HALTEN · GRAD I · ZIELORT · WÄHLEN	66c4b24402bcb5ffaa4d44a0f5beba00a9d474d003affc7ddff8f1da3f6c3909	6e19edc110d66077cd1284838938cd89cd78745a805010a23148d819d692cbce	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+AR	T0_EXACT_OBSERVED	HALTEN · GRAD I · AUSGANG	9a5d3bea4d3b98892f2ee4b3f549800d40d92ab508290ac4a72e9e623f6432e3	4088a4018b632b4c1850307782db26203ce45fbf13143bbd99c17d844b58f924	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+K+AL	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · GEBEN · ZIELORT	843e49c9524b056af188fa93ecda53f06d13e433caf90e23d02e671320641363	cd300b607993aa93672cb703d541bef3cce6283a36f11b6e93057f04e8b3ec8d	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+K+D_ADDR+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · GEBEN · HIER · POSTEN	13129ed9b16fe2e18add1718f3dafb93524eeaf01c12b78b3aa6abdf3cda4c11	4fd82a25b70618078b47dc272159193b5cf83ffe4abc5478c9ba1f86864910e9	COLLISION0061	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+K+E+DY	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · GEBEN · GRAD I · SCHLUSS	fbf5fab1165dc909dd75fcaaadc4d700978873b59455d4aa504941f1b6e7a704	833193e24763f25adf95f0e271509394c50d74a23cab4e35aa7dbd5c09541437	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+K+E+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · GEBEN · GRAD I · POSTEN	df5edaa796b7edb15fc0e7cd8a9532fd75eb794b30167aa3c9b178a2e54c6e09	14363d03b355bc300f3648be35632d7206bdb155f4ec1c12f56cb67cda75b862	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+K+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · GEBEN · POSTEN	563dec4666ac45758cfe3d64694758a90ace11e1e8499b2374c522b460b01762	6671f0cbb38ef948ba6f66699fd5cad6497d100c72b101daab9178e3208e9dd2	COLLISION0096	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+OK+Y	T4_NARROW_APPENDIX	HALTEN · GRAD I · NEHMEN · SETZEN · POSTEN	938402d615f91cc2c989f84bd6551a04c97378c6cea9be1b66d52dfddcc9b94a	f1d04a100c7adda6d276a19e133f0b288317e62bfd061f0ba397d71e15cfb0d6	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+P+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · EINSETZEN · POSTEN	32402107ef602b72ab9e3cf520b9ed2e8d5d355346d7947c2fdc6ba7ff2f1365	7546f97c3bd407f9ec7f0ffd8b6141dc08ae31ec2c2a3ac9beb4442052751836	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+T+CHD+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · EINSTELLEN · BEARBEITEN · POSTEN	f8979561f2d174a09774b3f3b57d1ba07ac5189a12266788e0aedec9d8518ba3	994c1287c23f88e29c029469b66141c3f4b0f55ef8645ce6c9d91be0f2750ebb	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · EINSTELLEN · GRAD I · HIER · POSTEN	bbc215158966bae4ec076a18b52429e0073846d90c7ffb6c977753df6af325ac	0ed95edb1b403dc52b9026dc18ccd8b6722c1a711236c58109eb47dbec54d203	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+T+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · EINSTELLEN · POSTEN	4e5df979a1d74f815c477193e3136d998cf07ab761c312a621f324955830d4a3	e0d3cc70ada09ff124aaf7d34d464335807aab946017a528acbe0663d9c73fa4	COLLISION0097	NONE	DUAL_CHANNEL_UNIQUE
SH+E+CH+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · NEHMEN · POSTEN	c78ef4dc1c9e9d0f838891e44a33f1c85d96f73f0a9d528d6f740499d2499cd3	817a61a79dbdb54dc26a76f5fd0d00062d4759ae3b69c1229fc89e5db8a42306	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+DY	T0_EXACT_OBSERVED	HALTEN · GRAD I · SCHLUSS	7c8c5dd795205b7354b78eda61d620fa27d5f51c24f5dc5705d87ce075c93e04	63ba502e38ce80498ac5df8567d0c9bef8298ddd284499b2b7e876529a7df043	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+D_ADDR	T0_EXACT_OBSERVED	HALTEN · GRAD I · HIER	4fa86715a147c4f79c46c2ba46f6ba174a2a9a31e5a18046b24dcadefcfccad8	8274136a28ab683e25b88b775d363db6bfbcb970ded4d4d8c37d9b0746246379	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+D_ADDR+AR	T0_EXACT_OBSERVED	HALTEN · GRAD I · HIER · AUSGANG	c371ef2b0133bb89e79b4ecddd17b6c61c15dfda0312c98f5ab721a335d70f60	6ade60e136e6a55b8169d15d8b9831b6c971d78f04ed328da4a73be5a9eceb9e	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN	cc382c500f2e77edbbfbcc26399d22b29d2f3365d8841d682cb8deaf9674d05c	2c147aab2012c5f86f0f5719ea39378d55ad834b979d835b97d9125956563202	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+AIIN	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · WERT	6513b46111299af82995b99d463991817b5da6cb3b9c6f68d7d44caffcc77398	3c74b1bef333cd6a07780a38c82ca2c820ca683e922e301cadca2fc27d317877	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+AIN	T2_FUTURE_STRONG	HALTEN · GRAD I · GEBEN · ANTEIL	c3c71c6c7adc91a17f93428064822850ab67e66bc7ae960772c40cfcf79f9b61	69b8f0275c81fa04ce8d9f4e006c12aa388ab6cbd6bab7bd30091b0925e847f4	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+AL	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · ZIELORT	2d71135ccc32c9e2d304cfad911efc42cb7b0eadc965da31bc940cdfb241fe7c	32187779af99ebd520fbf521f5869794383261929c200d6231897a8cf56fe034	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · GRAD I · HIER · POSTEN	40c20836ee3e89fd947efd9647a140bce06418fd5d17a7ece0788f06080669b8	5c8e736199ca2b4d30da5f59db142c2424728a74d8f1a2e9c553037bcabef903	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+O+IIN	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · AUSFÜHRUNG · STUFE	b5493ae19fe84f06327d87b491b6fd2ef212282f615b9b603c2702c6ef2e8806	bf04c2cc610460b0eea386537eaf8445d43440d03461b257077072c3de35d56c	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+OR	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · EINHEIT	f36565e649fb3d6b567395a73f49354bce3f77d6f675bed305a6c23b89e31be2	1fc430126440dea66af1746e41eaeb52659f73b4a92b0100b04ce06da140431d	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · HALTEN · GRAD I · POSTEN	ca1efd7d00afa00bc02333a17eaf3f82f288b637a3c383e341e7a402ce412114	8d8b0fe06d9042fcb3c608ef753f05485ce61f23292454ff9e0cdc9d4a5ea8f6	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · POSTEN	61ce838352f3974ee51cef5bf7a17e39c6bc7effe2c8005d345468fdd47d5427	d4495c0cef9d72efac3494bcefc675548337eb3697fe02a951ee4816718b8391	COLLISION0098	NONE	DUAL_CHANNEL_UNIQUE
SH+E+K+Y+DY	T0_EXACT_OBSERVED	HALTEN · GRAD I · GEBEN · POSTEN · SCHLUSS	1d2141a344d6775e9d51ecca371afcf78c08417d99bcc61bc5e5ca9b240a0f84	7a40db8b14d5cf9ed9f3c6d044763e2575fb00aec4c3bee419a24dc66c92e1a4	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+L	T4_NARROW_APPENDIX	HALTEN · GRAD I · VERBINDUNG	548aa0f1aa5afa2724acb63c14b48b7075ff3df2b8a9cd50412a4f0491b1e2bc	a10c751b11e80eaec4b712de91da5d73881101335149a2b60d6cf9016563c8b7	COLLISION0076	NONE	DUAL_CHANNEL_UNIQUE
SH+E+O	T0_EXACT_OBSERVED	HALTEN · GRAD I · AUSFÜHRUNG	99d21f9bf57bcff69cc310034ce6f4ddffd4f894b04b9fab00068b37a853c425	91f6ff08083e7a3af2ad5b104b9c3648990bdd121d5610513be7135aa8a9d355	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+O+AL	T0_EXACT_OBSERVED	HALTEN · GRAD I · AUSFÜHRUNG · ZIELORT	204ee05ad40fff031792703d46a69eff099d13b21902e50139340abedc9b5bd7	cb8a87d8866fc85a233ea84676ca35e1238e6d4f6bebfd6535b3714e95edf836	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+O+AM_ADDR	T0_EXACT_OBSERVED	HALTEN · GRAD I · AUSFÜHRUNG · HIER	455e6175c83c474458efa6d12ad1857df2f1f65a1bf0240a7b2ab08df932961c	f158f58b3e2da00d59159fae27e11688add441d9ca4a5687ac84faaf395c485b	NONE	NONE	DUAL_CHANNEL_UNIQUE
SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	HALTEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	960cf79761703ea1e45e81f51fb29ea41b6ed07d3bf7aefa48a504d1a0f2ebd4	db4b4350c8c421383599a0e55557dfcaad1a6a33f6cd4a345ec1244c4e711733	COLLISION0099	NONE	DUAL_CHANNEL_UNIQUE
