complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard	gdt582_default_key	gdt582_default_kind	gdt582_core_concept	gdt582_concrete_default_de	gdt582_default_basis	gdt582_default_status	gdt582_guard
14933	LOCAL_COMPONENT:P912-E2283@1	LOCAL_COMPONENT	P912-E2283	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.11	otaldar	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2283@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14934	LOCAL_COMPONENT:P912-E2283@2	LOCAL_COMPONENT	P912-E2283	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.11	otaldar	AL	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2283	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	TARGET	zur Zielposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14935	LOCAL_COMPONENT:P912-E2283@3	LOCAL_COMPONENT	P912-E2283	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.11	otaldar	D_ADDR	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2283	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:D_ADDR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	WORK_SITE	an der unteren Ringstelle	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14936	LOCAL_COMPONENT:P912-E2283@4	LOCAL_COMPONENT	P912-E2283	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.11	otaldar	AR	4	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2283	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SOURCE	von der Ausgangsposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14937	LOCAL_COMPONENT:P912-E2284@1	LOCAL_COMPONENT	P912-E2284	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.12	okody	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2284@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OK:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SET_OR_OPEN_BATCH	Trage ein	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14938	LOCAL_COMPONENT:P912-E2284@2	LOCAL_COMPONENT	P912-E2284	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.12	okody	O	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2284@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:O:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	FORM_OR_MODE	in Eintragsform	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14939	LOCAL_COMPONENT:P912-E2284@3	LOCAL_COMPONENT	P912-E2284	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.12	okody	Y	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2284@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14940	LOCAL_COMPONENT:P912-E2285@1	LOCAL_COMPONENT	P912-E2285	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.13	opysam	O	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2285@2:P	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:O:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	FORM_OR_MODE	in Eintragsform	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14941	LOCAL_COMPONENT:P912-E2285@2	LOCAL_COMPONENT	P912-E2285	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.13	opysam	P	2	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2285@2:P	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:P:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	INSERT_OR_APPLY	Setze ein	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14942	LOCAL_COMPONENT:P912-E2285@3	LOCAL_COMPONENT	P912-E2285	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.13	opysam	Y	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2285@2:P	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14943	LOCAL_COMPONENT:P912-E2285@4	LOCAL_COMPONENT	P912-E2285	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.13	opysam	S_ADDR	4	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2285@2:P	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:S_ADDR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	END_SITE	an der seitlichen Ringstelle	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14944	LOCAL_COMPONENT:P912-E2285@5	LOCAL_COMPONENT	P912-E2285	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.13	opysam	AM_ADDR	5	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2285@2:P	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AM_ADDR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	AUXILIARY_SITE	an der mittleren Ringstelle	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14945	LOCAL_COMPONENT:P912-E2286@1	LOCAL_COMPONENT	P912-E2286	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.14	chy	Y	1	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2286	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14946	LOCAL_COMPONENT:P912-E2287@1	LOCAL_COMPONENT	P912-E2287	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.15	otaly	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2287@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14947	LOCAL_COMPONENT:P912-E2287@2	LOCAL_COMPONENT	P912-E2287	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.15	otaly	AL	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2287	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	TARGET	zur Zielposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14948	LOCAL_COMPONENT:P912-E2287@3	LOCAL_COMPONENT	P912-E2287	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.15	otaly	Y	3	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2287	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14949	LOCAL_COMPONENT:P912-E2288@1	LOCAL_COMPONENT	P912-E2288	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.16	otal	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2288@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14950	LOCAL_COMPONENT:P912-E2288@2	LOCAL_COMPONENT	P912-E2288	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.16	otal	AL	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2288	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	TARGET	zur Zielposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14951	LOCAL_COMPONENT:P912-E2289@1	LOCAL_COMPONENT	P912-E2289	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.16	arar	AR	1	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2289	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SOURCE	von der Ausgangsposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14952	LOCAL_COMPONENT:P912-E2289@2	LOCAL_COMPONENT	P912-E2289	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.16	arar	AR	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2289	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AR:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SOURCE	von der Ausgangsposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14953	LOCAL_COMPONENT:P912-E2290@1	LOCAL_COMPONENT	P912-E2290	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.17	otaldy	OT	1	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2290@1:OT	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14954	LOCAL_COMPONENT:P912-E2290@2	LOCAL_COMPONENT	P912-E2290	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.17	otaldy	AL	2	LOCAL_RELATION_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2290	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	TARGET	zur Zielposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14955	LOCAL_COMPONENT:P912-E2290@3	LOCAL_COMPONENT	P912-E2290	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.17	otaldy	DY	3	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2290@3:DY	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14956	LOCAL_COMPONENT:P912-E2291@1	LOCAL_COMPONENT	P912-E2291	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.18	okeoly	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2291@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OK:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SET_OR_OPEN_BATCH	Trage ein	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14957	LOCAL_COMPONENT:P912-E2291@2	LOCAL_COMPONENT	P912-E2291	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.18	okeoly	E	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2291@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Ringstufe I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14958	LOCAL_COMPONENT:P912-E2291@3	LOCAL_COMPONENT	P912-E2291	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.18	okeoly	OL	3	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2291@3:OL	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14959	LOCAL_COMPONENT:P912-E2291@4	LOCAL_COMPONENT	P912-E2291	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.18	okeoly	Y	4	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2291@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14960	LOCAL_COMPONENT:P912-E2292@1	LOCAL_COMPONENT	P912-E2292	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.19	okydy	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2292@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OK:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SET_OR_OPEN_BATCH	Trage ein	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14961	LOCAL_COMPONENT:P912-E2292@2	LOCAL_COMPONENT	P912-E2292	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.19	okydy	Y	2	LOCAL_OBJECT_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2292@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Ringposition	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14962	LOCAL_COMPONENT:P912-E2292@3	LOCAL_COMPONENT	P912-E2292	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.19	okydy	DY	3	LOCAL_STATE_CONTROL	CONTROL_HOST_ONLY	LOCAL_CONTROL_OR_CARD	LOCAL_CONTROL:P912-E2292@3:DY	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14963	LOCAL_COMPONENT:P912-E2293@1	LOCAL_COMPONENT	P912-E2293	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.20	okees	OK	1	LOCAL_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	LOCAL_ACTION:P912-E2293@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OK:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SET_OR_OPEN_BATCH	Trage ein	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14964	LOCAL_COMPONENT:P912-E2293@2	LOCAL_COMPONENT	P912-E2293	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.20	okees	EE	2	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2293@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:EE:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	MIDDLE_DEGREE	auf Ringstufe II	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14965	LOCAL_COMPONENT:P912-E2293@3	LOCAL_COMPONENT	P912-E2293	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.20	okees	S_LABEL	3	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_ACTION	LOCAL_ACTION:P912-E2293@1:OK	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:S_LABEL:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	S_VARIANT	in der s-Klasse	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
14966	LOCAL_COMPONENT:P912-E2294@1	LOCAL_COMPONENT	P912-E2294	NOT_APPLICABLE	f70v	CELESTIAL	Fischrad mit Stern tragenden Figuren	f70v2.21	daii	DA	1	LOCAL_MODIFIER_FUNCTION	CONTENT_CARRIER	LOCAL_CARD_OR_RECORD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2294	LOCAL_CARD_OR_RECORD	GDT513_REMAINDER_510	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:DA:CELESTIAL	PRODUCTIVE_REGISTER_FUNCTION	SECOND_PASS	im zweiten Durchgang	PORTABLE_CORE_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
