complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard	gdt582_default_key	gdt582_default_kind	gdt582_core_concept	gdt582_concrete_default_de	gdt582_default_basis	gdt582_default_status	gdt582_guard
12455	RUNNING:G515-E0097@2	RUNNING_ATOM	G515-E0097	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0097@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12459	RUNNING:G515-E0099@3	RUNNING_ATOM	G515-E0099	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	tshol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0099@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12461	RUNNING:G515-E0100@2	RUNNING_ATOM	G515-E0100	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	folchol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0100@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12462	RUNNING:G515-E0100@3	RUNNING_ATOM	G515-E0100	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	folchol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0100@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12463	RUNNING:G515-E0101@1	RUNNING_ATOM	G515-E0101	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	otor	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0101@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12466	RUNNING:G515-E0102@2	RUNNING_ATOM	G515-E0102	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0102@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12475	RUNNING:G515-E0105@1	RUNNING_ATOM	G515-E0105	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	otchy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0105@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12551	RUNNING:G515-E0136@1	RUNNING_ATOM	G515-E0136	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0136@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12554	RUNNING:G515-E0138@1	RUNNING_ATOM	G515-E0138	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	qoty	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0138@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12565	RUNNING:G515-E0142@1	RUNNING_ATOM	G515-E0142	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0142@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12577	RUNNING:G515-E0149@1	RUNNING_ATOM	G515-E0149	G515-S008	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	ol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0149@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12611	RUNNING:G515-E0160@3	RUNNING_ATOM	G515-E0160	G515-S009	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0160@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12641	RUNNING:G515-E0175@1	RUNNING_ATOM	G515-E0175	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qotar	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0175@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12655	RUNNING:G515-E0182@3	RUNNING_ATOM	G515-E0182	G515-S010	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	keeol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0182@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12679	RUNNING:G515-E0189@3	RUNNING_ATOM	G515-E0189	G515-S011	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qokedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0189@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12680	RUNNING:G515-E0190@1	RUNNING_ATOM	G515-E0190	G515-S012	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qotedy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0190@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12682	RUNNING:G515-E0190@3	RUNNING_ATOM	G515-E0190	G515-S012	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qotedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0190@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12708	RUNNING:G515-E0199@3	RUNNING_ATOM	G515-E0199	G515-S013	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	sheol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0199@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12711	RUNNING:G515-E0200@3	RUNNING_ATOM	G515-E0200	G515-S013	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qokedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0200@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12720	RUNNING:G515-E0203@2	RUNNING_ATOM	G515-E0203	G515-S014	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	ldy	DY	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0203@2:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12723	RUNNING:G515-E0204@3	RUNNING_ATOM	G515-E0204	G515-S015	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	shedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0204@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12726	RUNNING:G515-E0205@3	RUNNING_ATOM	G515-E0205	G515-S016	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qokedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0205@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12760	RUNNING:G515-E0214@3	RUNNING_ATOM	G515-E0214	G515-S017	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okeol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0214@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12762	RUNNING:G515-E0215@2	RUNNING_ATOM	G515-E0215	G515-S018	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	tol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0215@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12768	RUNNING:G515-E0217@3	RUNNING_ATOM	G515-E0217	G515-S018	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0217@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12771	RUNNING:G515-E0218@3	RUNNING_ATOM	G515-E0218	G515-S019	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0218@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12774	RUNNING:G515-E0219@3	RUNNING_ATOM	G515-E0219	G515-S020	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qokedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0219@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12777	RUNNING:G515-E0220@3	RUNNING_ATOM	G515-E0220	G515-S021	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qokeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0220@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12786	RUNNING:G515-E0223@1	RUNNING_ATOM	G515-E0223	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	olsheol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0223@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12789	RUNNING:G515-E0223@4	RUNNING_ATOM	G515-E0223	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	olsheol	OL	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0223@4:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12819	RUNNING:G515-E0234@3	RUNNING_ATOM	G515-E0234	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0234@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12827	RUNNING:G515-E0238@1	RUNNING_ATOM	G515-E0238	G515-S023	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	olsheor	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0238@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12836	RUNNING:G515-E0239@6	RUNNING_ATOM	G515-E0239	G515-S023	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	qoekedy	DY	6	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0239@6:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12837	RUNNING:G515-E0240@1	RUNNING_ATOM	G515-E0240	G515-S024	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	otedy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0240@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12839	RUNNING:G515-E0240@3	RUNNING_ATOM	G515-E0240	G515-S024	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	otedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0240@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12843	RUNNING:G515-E0241@4	RUNNING_ATOM	G515-E0241	G515-S025	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	ykedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0241@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12856	RUNNING:G515-E0247@3	RUNNING_ATOM	G515-E0247	G515-S026	f31r	HERBAL	F31R_WHOLE_PLANT	RUNNING_STATEMENT	okeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0247@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
