occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0721	f80v	f80v.34	7	7	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ylchdy	shcthy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	1	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Materialmaß; [sheyr:?]; feucht in der Mitte des Grades; [olshey:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [ylchdy:?]; heißes Drogenmaterial, Grad II; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [qoly:?]	1	0	0
G661-T0722	f80v	f80v.39	5	5	10	ches	P	MEDIAL	B	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokain	ol	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy ar al	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; Menge III; trocken in der Mitte des Grades; heiß, Grad II; trockenes Drogenmaterial, Mittelstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Arzneikompositum: trocken, Gradanfang; heiß am Ende des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; [aral:?]	1	0	0
G661-T0723	f80v	f80v.8	1	1	9	olteedy	P	BOS	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	qokaiin	kaltes Drogenmaterial am Gradende, fertig	kaltes Drogenmaterial am Gradende, fertig	OL_MATERIAL+T_COLD+EEDY_END_CLOSED	kalter Ansatz am Gradende	1	1	1	0	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin she y qokain sheol qokchdy qokchdy qotydy	[olteedy:?]	kaltes Drogenmaterial am Gradende, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kaltes Drogenmaterial am Gradende, fertig; heiß, Grad III; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; feuchtes Material; heiß und trocken am Anfang des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; kalt am Anfang des Grades.	1	0	0
G661-T0724	f81r	f81r.15	1	1	5	sain	P	BOS	B	B	2	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	ol	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain ol cheedy qokeedy otedy	sain ol cheedy qokeedy otedy	sain ol cheedy qokeedy ote y	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen	1	0	0
G661-T0725	f81r	f81r.31	8	8	11	ches	P	MEDIAL	B	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	olkedy	ar	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lche y she shy olkedy ches ar or oraiiin	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; feucht in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; feucht in der Mitte des Grades, abgeschlossen; feucht am Anfang des Grades; [olkedy:?]; trockenes Drogenmaterial, Mittelstufe; Drogenfraktion I; Drogenportion; [oraiiin:?]	1	0	0
G661-T0726	f81r	f81r.4	6	6	7	ykeedy	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	chcthy	al	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	1	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchedy:?]; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; hierzu: heiß am Gradende, abgeschlossen; Rohstoffklasse I	1	0	0
G661-T0727	f81v	f81v.14	2	2	8	ykeedy	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	dshedy	sheeky	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dshedy:?]; hierzu: heiß am Gradende, abgeschlossen; [sheeky:?]; Grad-/Maßwert III; heißer Ansatz in der Mitte des Grades, abgeschlossen; [qokeed:?]; heiß in der Mitte des Grades, abgeschlossen; [lchpchdy:?]	1	0	0
G661-T0728	f81v	f81v.15	7	7	9	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	qofchedy	chedy	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Rohstoffklasse I, heiß am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades; [salshcthdy:?]; [qofchedy:?]; Wurzel; trocken in der Mitte des Grades, abgeschlossen; [ltary:?]	0	1	0
G661-T0729	f81v	f81v.17	8	8	9	dl	P	MEDIAL	B	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ckhy	ral	Rohstoffmaß	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	verkürztes DAL oder Drogenholzmaß	1	1	1	0	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	[dl:?]	Rohstoffmaß	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sshkchdy:?]; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; [qolchedy:?]; heiß, Grad II; Arzneikompositum am Gradanfang; Rohstoffmaß; Wurzelrohstoff I	1	0	0
G661-T0730	f81v	f81v.2	8	8	12	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	kain	al	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [kair:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Samenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad II; heißes Drogenmaterial, Grad II; Rohstoffklasse I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzelstoff; Rohstoffmaß	1	0	0
G661-T0731	f81v	f81v.2	12	12	12	dl	P	EOS	B	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	rol	<EOS>	Rohstoffmaß	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	verkürztes DAL oder Drogenholzmaß	0	0	1	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	[dl:?]	Rohstoffmaß	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [kair:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Samenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad II; heißes Drogenmaterial, Grad II; Rohstoffklasse I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzelstoff; Rohstoffmaß	1	0	0
G661-T0732	f81v	f81v.23	4	4	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ykaiin	shedy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy	shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy	shol qekchy ykaiin olkain e y qoky dchedy rol ol cthdy	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht; nominal feuchtes Gut/Material; [qetchy:?]; [ykaiin:?]; heißes Drogenmaterial, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; [dchedy:?]; Wurzelstoff; [olcthdy:?]	1	0	0
G661-T0733	f81v	f81v.4	3	3	10	cheeky	P	MEDIAL	B	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okain	dy	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	qokaiin kain cheeky y ol kaiin dain dy daiin chckhy	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; trocken am Gradende, dann heiß am Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; Grad-/Maßwert II; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	1	0	0
G661-T0734	f82r	f82r.14	1	1	9	r	P	BOS	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_HEAD	<BOS>	olchy	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	rolchy qokol chey qokain deeedy qokeey qokaiin olchedy	r olchy qok l chey qokain deeedy qokeey qokaiin olche y	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Wurzel: [olchy:?]; Rohstoffklasse I, heiß am Gradanfang; trocken in der Mitte des Grades; heiß, Grad II; [deeedy:?]; heiß am Ende des Grades; heiß, Grad III; [olchedy:?]	0	1	0
G661-T0735	f82r	f82r.15	5	5	10	lkeedy	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokeedy	qokaiin	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	0	0	1	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokee y lkee y qokaiin dy daiin ch y dy	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; heiß, Grad III; Grad-/Maßwert III; trocken am Anfang des Grades, abgeschlossen.	1	0	0
G661-T0736	f82r	f82r.16	5	5	12	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	cheey	or	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; heiß am Ende des Grades, abgeschlossen; trocken am Ende des Grades; Wurzel; Drogenportion; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [ra:?]; Dosis I.	0	1	0
G661-T0737	f82r	f82r.16	12	12	12	dam	P	EOS	B	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	ra	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; heiß am Ende des Grades, abgeschlossen; trocken am Ende des Grades; Wurzel; Drogenportion; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [ra:?]; Dosis I.	1	0	0
G661-T0738	f82r	f82r.24	7	7	10	lkeey	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokeey	qokeey	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	qokeedy lcheedy qokeey sal raiin qokeey lkeey qokeey raiin ydy	qokeedy lcheedy qokee sal raiin qokeey lkeey qokeey raiin ydy	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß am Ende des Grades, abgeschlossen; [lcheedy:?]; [qokeoy:?]; Saat-Rohstoff I; Wurzel, Typ/Charge III; heiß am Ende des Grades; Drogenholz, heiß am Gradende; heiß am Ende des Grades; Wurzel, Typ/Charge III.	1	0	0
G661-T0739	f82r	f82r.26	5	5	9	ches	P	MEDIAL	B	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	lchedar	aiin	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	tshey qokeedy cheal lche ar ches aiin oteey qokaiin okey	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, trocken in der Gradmitte; [lchedar:?]; trockenes Drogenmaterial, Mittelstufe; Menge III; kalter Ansatz am Ende des Grades; heiß, Grad III; heißer Ansatz in der Mitte des Grades	1	0	0
G661-T0740	f82r	f82r.29	1	1	10	d	P	BOS	B	B	2	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_BODY	<BOS>	cheey	Dosis	Dosis	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	0	0	1	0	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	dcheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty	dcheey lche y qokeedy lchedy rchedy oky qotedy qoty qoty	[d:?]	Dosis	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Dosis; trocken am Ende des Grades; getrocknetes Drogenholz; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; getrocknete Wurzel; heißer Ansatz am Anfang des Grades; kalt in der Mitte des Grades, abgeschlossen; kalt am Anfang des Grades; kalt am Anfang des Grades	0	1	0
G661-T0741	f82r	f82r.33	1	1	6	sain	P	BOS	B	B	2	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	ol	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain ol cheol ey cheor chey	sain ol cheol ikhey cheor chey	sain ol cheol ey cheor chey	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenstoff; [ey:?]; trockener Drogenteil; trocken in der Mitte des Grades	1	0	0
G661-T0742	f82r	f82r.8	5	5	10	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	lcho	cheey	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor	qekeey sheedy qoke y lchor cheey qokey qotal che y qoteor	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qekeey:?]; feucht am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Trockenansatz aus Drogenholz; Wurzel; trocken am Ende des Grades; heiß in der Mitte des Grades; Rohstoffklasse I, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; [qoteor:?]	0	1	0
G661-T0743	f82v	f82v.11	4	4	11	cheeky	P	MEDIAL	B	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokeey	qokal	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	pcheol dar qokeey cheeky qokol dal shedy pchdy rol qotedy rol	pcheol dar qokeey cheeky qokol dal shedy pchdy rol qotedy rol	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheol:?]; abgemessene Fraktion I; heiß am Ende des Grades; trocken am Gradende, dann heiß am Gradanfang; Rohstoffklasse I, heiß am Gradanfang; abgemessene Rohstoffmenge I; feucht in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; Wurzelstoff; kalt in der Mitte des Grades, abgeschlossen; Wurzelstoff	1	0	0
G661-T0744	f82v	f82v.14	1	1	8	dalchedy	P	BOS	B	B	2	RAW_COMPOSITE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	lchey	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	DAL_MEASURED_RAW_I+CH_DRY+EDY_MIDDLE_CLOSED	schlicht getrocknete Rohstoffmenge I	0	0	1	0	dalchedy lchey rol rol cheey s ain shey	dolchedy lchey rol rol cheey sain shey	dalchedy lchey r ol rol cheey sain ey	[dalchedy:?]	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; Drogenholz, trocken gebunden, Form I; Wurzelstoff; Wurzelstoff; trocken am Ende des Grades; Samen-/Saatgutposten; Menge-/Klassenwert II; feucht in der Mitte des Grades	1	0	0
G661-T0745	f82v	f82v.16	5	5	10	shes	P	MEDIAL	B	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	raiin	qokchey	feuchtes Drogenmaterial, Mittelstufe	feuchtes Drogenmaterial, Mittelstufe	SH_MOIST+E_MIDDLE+S_BOUND	feuchte Arzneispecies	0	0	1	0	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey r aiin es qokchey qokain okal dy lchedam	[shes:?]	feuchtes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß in der Mitte des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form I; trocken am Ende des Grades; Wurzel, Typ/Charge III; feuchtes Drogenmaterial, Mittelstufe; heiß und trocken in der Mitte des Grades; heiß, Grad II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [lchedam:?]	1	0	0
G661-T0746	f82v	f82v.18	1	1	10	ykeedy	P	BOS	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_ENTRY	<BOS>	qokeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy che y qokar okeey lkedy qokal olkeedy qokeedy oky	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heißer Ansatz am Ende des Grades; [lkedy:?]; Rohstoffklasse I, heiß am Gradanfang; [olkeedy:?]; heiß am Ende des Grades, abgeschlossen; heißer Ansatz am Anfang des Grades	1	0	0
G661-T0747	f82v	f82v.21	7	7	10	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okain	otain	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	dain chey qokeeey qoky okaiin okain olkain otain okar aly	dain chey qokeeey qoky okaiin okain olkain otain okaraly	ain chey qokeeey qoky okaiin okain olkain otain okar aly	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grad-/Maßwert II; trocken in der Mitte des Grades; [qokeeey:?]; heiß am Anfang des Grades; heiß, Grad III, im Ansatzrahmen; heiß im Zubereitungsrahmen, Grad II; heißes Drogenmaterial, Grad II; kalt im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; Rohstoffklasse I, Grundform	1	0	0
G661-T0748	f82v	f82v.30	9	9	10	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	ol	aindar	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	pol olor chey qokain shedy qokaiin olchesy ol r aindar	pol olor chey qokain shedy qokain olchesy ol r aindar	pol lor chey qokain shed qokaiin olchesy ol r ain d r	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Pulverstoff; Zutat; trocken in der Mitte des Grades; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; [olchesy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzel; [aindar:?]	0	1	0
G661-T0749	f82v	f82v.31	2	2	9	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	qokeey	ain	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	qokeey r ain chey qolkain oky otaly qokal olshalsy	qokeey rain chey qolkain oky otaly qokalsh olshalsy	qokeey r ain chey qolkain oky otaly qokal sh olshalsy	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß am Ende des Grades; Wurzel: Menge-/Klassenwert II; trocken in der Mitte des Grades; [qolkain:?]; heißer Ansatz am Anfang des Grades; [otaly:?]; Rohstoffklasse I, heiß am Gradanfang; [olshalsy:?]	0	1	0
