occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0747	f82v	f82v.21	7	olkain	MEDIAL	1	1	0	dain chey qokeeey qoky okaiin okain olkain otain okar aly	dain chey qokeeey qoky okaiin okain olkain otain okaraly	ain chey qokeeey qoky okaiin okain olkain otain okar aly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0748	f82v	f82v.30	9	r	MEDIAL	1	1	0	pol olor chey qokain shedy qokaiin olchesy ol r aindar	pol olor chey qokain shedy qokain olchesy ol r aindar	pol lor chey qokain shed qokaiin olchesy ol r ain d r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0749	f82v	f82v.31	2	r	MEDIAL	0	0	0	qokeey r ain chey qolkain oky otaly qokal olshalsy	qokeey rain chey qolkain oky otaly qokalsh olshalsy	qokeey r ain chey qolkain oky otaly qokal sh olshalsy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0750	f82v	f82v.33	6	olkain	MEDIAL	1	1	0	qody shar ay qokchey kchey olkain opchedy qfol shty oral	qody shar aithy qokchey kchey olkain opchedy qfol shty oral	qody shar ay qokchey kchey olkain opchedy qfol ty oral	reader agreement conditions confidence only; it does not identify plaintext
G661-T0751	f82v	f82v.34	9	olkain	EOS	1	1	1	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0752	f82v	f82v.37	3	r	MEDIAL	1	1	0	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0753	f82v	f82v.37	4	alchey	MEDIAL	1	1	0	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0754	f82v	f82v.37	9	olkain	MEDIAL	1	1	0	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0755	f83r	f83r.10	4	ols	MEDIAL	1	1	0	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	olkeey rchs cheen ols aiin skal dain cthal saiin chky lal ram	olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0756	f83r	f83r.19	4	sain	MEDIAL	1	1	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar she aiin ockhey sain ched she y qetal dal she y shey l chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0757	f83r	f83r.28	2	cheeky	MEDIAL	1	1	0	saiin cheeky sheey qokedy shedy oldy	saiin cheeky sheey qokedy shedy oldy	saiin cheeky sheey qokedy edy oldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0758	f83r	f83r.30	5	saii	EOS	0	0	0	s okeedy qokeedy qoky saii	sokeedy qokeedy qoky sairn	sokeedy qokeedy qoky saiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0759	f83r	f83r.33	6	sain	EOS	1	1	0	sy s aiin sheekchy qokey sain	sy saiin sheekchy qokey sain	sy s aiin sheekchy qokey sain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0760	f83r	f83r.9	6	r	MEDIAL	1	1	0	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy	pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0761	f83v	f83v.22	7	ols	EOS	1	1	1	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	reader agreement conditions confidence only; it does not identify plaintext
G661-T0762	f83v	f83v.27	5	cheeky	MEDIAL	1	1	0	dsheol cheol shedy qokaiin cheeky lols	dsheol cheol shedy qokaiin cheeky lols	dsheol cheol edy qokaiin cheeky lols	reader agreement conditions confidence only; it does not identify plaintext
G661-T0763	f85r1	f85r1.12	1	tdain	BOS	0	0	0	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dxar am	t ain okeody lch y lkor oeeseary dar she aiin oto daiin lar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0764	f85r1	f85r1.12	11	am	EOS	1	1	0	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dxar am	t ain okeody lch y lkor oeeseary dar she aiin oto daiin lar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0765	f85r1	f85r1.15	6	dl	MEDIAL	1	1	0	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	qokeeodain chey okaiin okal al dl sheokey cheokain ol keeo dal olky	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin olkeeo al olky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0766	f85r1	f85r1.18	10	dam	EOS	0	0	0	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	olkeey otchey qokedy qodaiin chcthihy checphey otshey qokshey schdy dam	olkeey otchey qoke y qodaiin chy checphey otshey qokshey sch y am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0767	f85r1	f85r1.19	4	dam	MEDIAL	0	0	0	okchy okchdy otchedy dam lam	okchy okchdy otchedy dam lam	okchy otchdy otche y ag lam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0768	f85r1	f85r1.23	4	yteody	MEDIAL	1	1	0	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pch aiin shodaiin shopedy yteody yp r ches aiin chol dy qopar shetam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0769	f85r1	f85r1.23	6	ches	MEDIAL	1	1	0	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pch aiin shodaiin shopedy yteody yp r ches aiin chol dy qopar shetam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0770	f85r1	f85r1.24	2	ykeedy	MEDIAL	0	0	0	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	tedair ykeedy dain cheedy qokor chedy okar sheekchy qokedy olchedy	te air ykee y dain cheedy qok r che y okar sheetee qokedy olche y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0771	f85r1	f85r1.4	10	ols	EOS	1	1	0	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	odeedaiin qokechy daiin chekchy olshe y qokee y dolkshdy otar otee y ols	reader agreement conditions confidence only; it does not identify plaintext
G661-T0772	f85r2	f85r2.15	5	am	EOS	1	1	0	ypshedy dar chedy or am	ypshedy dar chedy or am	yfshe y dar chedy or am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0773	f85r2	f85r2.19	4	ykeedy	MEDIAL	1	1	0	qokshedy qodain chckhy ykeedy chedy	qokshedy qodain chckhy ykeedy chedy	qokshedy qo ain chckhy ykeedy chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0774	f85r2	f85r2.2	1	sain	BOS	1	1	1	sain or or aiin opchdy	sain or or aiin opchdy	sain or or aiin opchdy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0775	f86v3	f86v3.10	11	am	EOS	1	1	0	ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	ychey ol keeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	ychey olkeeey qotche y qokeey qotchedar eedy qokaiin qoke y ykaiin qotaiior am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0776	f86v3	f86v3.11	8	ols	MEDIAL	0	0	0	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	tcheod oteey yteeody chdy chedos shedy cheos s aiir sheey ytchcseey oteeodam	tcheod oteey yteeo y chdy chedos shedy cheos alr aiir sheey ytcheey oteeodam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0777	f86v3	f86v3.18	6	sheody	MEDIAL	0	0	0	pchedaiin dchedy qokchdy qopchol shol sheody solkam	pchedaiin dchedy qokchdy qopchol shol sheody rolkam	pche aiin dche y qokch y qopchol shol eody solkam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0778	f86v3	f86v3.25	11	am	EOS	0	0	0	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	qodaiin yochedy qotchey qoky daiin chdy oteedy qoty daiin om	qod aiin y ochedy qotchey qoky daiin ch y otee y qoty daiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0779	f86v3	f86v3.3	8	am	EOS	1	1	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0780	f86v3	f86v3.33	7	am	EOS	0	0	0	ytchey otaiin kshd qotar chear or am	ytchey otaiin kshd qotar chear or am	yteeey otaiin kshd qotar chear oram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0781	f86v3	f86v3.34	7	am	EOS	1	1	0	yteeo dy chedy qokal yteey qokar am	yteeo dy chedy qokal yteey qotar am	yteeody chedy qokal yteey qotar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0782	f86v3	f86v3.4	9	am	EOS	0	0	0	ykaiin qoeedy qar aiin yteeey ar aiin ar am	ykaiin qoeedy qor aiin ytechy ar aiin aram	ykaiin qoeedy qor aiin yteeey ar aiin ar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0783	f86v3	f86v3.7	1	sain	BOS	1	1	1	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0784	f86v5	f86v5.1	3	sheody	MEDIAL	1	1	0	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	pshdal choky sheody lfchy fyshey qoky opy ypar oraiin ytor aiin opy	pshdal choky sheody lfchy fyshey qoty opy ypar or aiin ytor aiin opy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0785	f86v5	f86v5.11	6	ytal	MEDIAL	1	1	1	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral okar octhey sal kaiin ytal chey otal aiiin olkam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0786	f86v5	f86v5.12	7	sheody	MEDIAL	1	1	0	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	poraiiindy otshs al ar shey tair sheody qopchesy lfar air amod	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0787	f86v5	f86v5.2	2	yteody	MEDIAL	1	1	0	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytal otam otam	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0788	f86v5	f86v5.26	10	dam	MEDIAL	1	1	0	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	pochor air shoar pshody shody qopchy ocfhdy dar olpshy dam shey	pochor aiir shoar pshody ody qopchy ocfhdy dar olpy dam shey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0789	f86v5	f86v5.36	9	dam	EOS	1	1	1	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0790	f86v5	f86v5.39	1	yteody	BOS	1	1	0	yteody chedy qoteey octhy dy	yteody chedy qoteey octhy dy	yteody chedy qoteey octhy y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0791	f86v5	f86v5.4	11	am	EOS	1	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	ypchery oky sheeey qoty qotaiin sain chepy ltedy dar olkar am	ypchesy oky sheeey qoty qotaiin sail chepy lte y dar olkar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0792	f86v5	f86v5.5	11	okary	EOS	1	1	1	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0793	f86v5	f86v5.9	3	r	MEDIAL	1	1	0	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiin otain r al ykain chaiin ykal ykaiin otal or alkam	lkaiiin otain r al ykain chaiin ykal ykaiin otal or alkam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0794	f86v6	f86v6.1	3	ches	MEDIAL	0	0	0	pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy	pchey pchdar opor cphy cher aiin ofy chedy otedalol orairody qotchdain qopy	pcheypchdar opar cphy ches aiin ofy chedy otedalol orairody qotchdaiin qopy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0795	f86v6	f86v6.14	1	ykchy	BOS	1	1	0	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeeedy okal or checfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0796	f86v6	f86v6.14	4	ykeedy	MEDIAL	0	0	0	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeeedy okal or checfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0797	f86v6	f86v6.17	13	am	EOS	1	1	0	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	par or aiin dar aiiin qckhear shoifhy qotedy opchdy olain ar alkar am	par or aiin dar aiiin qckhe r shoy qotedy opchdy olain ar al kar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0798	f86v6	f86v6.18	4	ytal	MEDIAL	1	1	0	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotar dam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0799	f86v6	f86v6.21	11	am	MEDIAL	1	1	0	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	oreeey lkeeor daiin olteody tar otyteeodain yty sheey tar ar am ody	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0800	f86v6	f86v6.22	10	d	MEDIAL	0	0	0	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	lshechy tshy qokeedy kain ytaiin chees tairoor qotar taikhy damom	lshechy ty qokeedy kain ytaiin chees tairoor qotar tay damom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0801	f86v6	f86v6.28	9	d	MEDIAL	0	0	0	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dytshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dy tshe y qotol dytshy dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0802	f86v6	f86v6.32	12	am	EOS	1	1	0	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey qoeear chsey oky qokar orchey qotar olkchedy qokaiin am	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0803	f86v6	f86v6.33	6	dl	MEDIAL	1	1	0	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar olkaiin ydy lkchedy okeeeykchy dl ld lol sheey qokshey tain g	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	reader agreement conditions confidence only; it does not identify plaintext
G661-T0804	f86v6	f86v6.4	1	dshor	BOS	1	1	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	dshor shdy shor ol aiin olkeedy sh al ote r chdar lkarchees olkar dalam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0805	f86v6	f86v6.9	1	dshor	BOS	0	0	0	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0806	f87r	f87r.13	1	keor	BOS	1	1	0	keor ckheey shody qoeeeety s chody daiin	keor ckheey shody qoeeeety schody daiin	keor ckheey shody qoeeeety s chody daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0807	f87r	f87r.7	3	cho	MEDIAL	0	0	0	y teeodal cho keeody shy koo sols chekol	yteeodal chokeeody shy kol sals chekol	yteeodal cho keeody shy koo s ls chekol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0808	f87v	f87v.10	5	r	MEDIAL	0	0	0	opcheey y cpheckhy cheo r chepcheol	opcheey cthhy cpheckhy cheor chepcheol	opcheey y cpheckhy cheorchepcheol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0809	f87v	f87v.13	7	am	EOS	1	1	0	ksheol qoar cfhs ykaiin saral aiim am	ksheol qoar cfhs ykaiin saral aiim am	ksheol qoar cfhs kaiin s aral aiim am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0810	f88r	f88r.24	2	am	EOS	0	0	0	otor am	otor am	otoram	reader agreement conditions confidence only; it does not identify plaintext
